speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed,fixationSize
0.0,False,False,False,False,1900-01-01 13:08:07.330,896.0,374.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,True,False,False,False,False,False,False,0,0.0,1
0.0,False,False,False,False,1900-01-01 13:08:07.350,898.0,373.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,True,False,False,False,False,False,False,0,0.02,1
0.0,False,False,False,False,1900-01-01 13:08:07.360,899.0,374.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,True,False,False,False,False,False,False,0,0.03,1
0.0,False,False,False,False,1900-01-01 13:08:07.380,900.0,372.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,True,False,False,False,False,False,False,0,0.05,1
0.0,False,False,False,False,1900-01-01 13:08:07.400,900.0,374.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,True,False,False,False,False,False,False,0,0.07,1
0.0,False,False,False,False,1900-01-01 13:08:07.410,900.0,374.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,True,False,False,False,False,False,False,0,0.08,1
0.0,False,False,False,False,1900-01-01 13:08:07.430,900.0,375.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,True,False,False,False,False,False,False,0,0.1,1
0.0,False,False,False,False,1900-01-01 13:08:07.450,901.0,377.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,True,False,False,False,False,False,False,0,0.12,1
0.0,False,False,False,False,1900-01-01 13:08:07.460,903.0,379.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,True,False,False,False,False,False,False,0,0.13,1
0.0,False,False,False,False,1900-01-01 13:08:07.480,904.0,382.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,True,False,False,False,False,False,False,0,0.15,1
0.0,False,False,False,False,1900-01-01 13:08:07.500,913.0,380.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,False,True,False,False,False,False,False,1,0.17,1
0.0,False,False,False,False,1900-01-01 13:08:07.510,819.0,445.0,2.0,-116.70314025878906,-10.359648704528809,167.440673828125,False,False,False,True,False,False,False,3,0.18,1
0.0,False,False,False,False,1900-01-01 13:08:08.160,781.0,473.0,-1.0,-116.7031478881836,-10.359648704528809,167.440673828125,True,False,False,False,False,False,False,0,0.83,1
