speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed
0.0,False,False,False,False,1900-01-01 16:12:32.120,923.0,252.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.0
0.0,False,False,False,False,1900-01-01 16:12:32.140,922.0,253.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.02
0.0,False,False,False,False,1900-01-01 16:12:32.150,920.0,251.0,2.0,-117.41004180908203,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.03
0.0,False,False,False,False,1900-01-01 16:12:32.170,918.0,249.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.05
0.0,False,False,False,False,1900-01-01 16:12:32.190,916.0,247.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.07
0.0,False,False,False,False,1900-01-01 16:12:32.200,916.0,248.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.08
0.0,False,False,False,False,1900-01-01 16:12:32.220,917.0,250.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.1
0.0,False,False,False,False,1900-01-01 16:12:32.240,917.0,251.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.12
0.0,False,False,False,False,1900-01-01 16:12:32.250,918.0,255.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.13
0.0,False,False,False,False,1900-01-01 16:12:32.270,917.0,257.0,2.0,-117.4100341796875,-10.359647750854492,167.44041442871094,True,False,False,False,False,False,False,0,0.15
0.0,False,False,False,False,1900-01-01 16:12:32.290,919.0,258.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.17
0.0,False,False,False,False,1900-01-01 16:12:32.590,921.0,260.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.47
0.0,False,False,False,False,1900-01-01 16:12:32.600,921.0,259.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.48
0.0,False,False,False,False,1900-01-01 16:12:32.620,922.0,260.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.5
0.0,False,False,False,False,1900-01-01 16:12:32.640,924.0,257.0,-1.0,-117.41004180908203,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.52
0.0,False,False,False,False,1900-01-01 16:12:32.650,924.0,258.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.53
0.0,False,False,False,False,1900-01-01 16:12:32.670,925.0,256.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.55
0.0,False,False,False,False,1900-01-01 16:12:32.690,925.0,257.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.57
0.0,False,False,False,False,1900-01-01 16:12:32.700,925.0,257.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.58
0.0,False,False,False,False,1900-01-01 16:12:32.720,923.0,256.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.6
0.0,False,False,False,False,1900-01-01 16:12:32.740,923.0,257.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.62
0.0,False,False,False,False,1900-01-01 16:12:32.750,922.0,257.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.63
0.0,False,False,False,False,1900-01-01 16:12:32.770,922.0,258.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.65
0.0,False,False,False,False,1900-01-01 16:12:32.790,-1.0,-1.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,False,False,True,False,False,False,False,2,0.67
0.0,False,False,False,False,1900-01-01 16:12:32.800,-1.0,-1.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,False,False,True,False,False,False,False,2,0.68
0.0,False,False,False,False,1900-01-01 16:12:32.820,921.0,259.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.7
0.0,False,False,False,False,1900-01-01 16:12:32.840,920.0,260.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.72
0.0,False,False,False,False,1900-01-01 16:12:32.850,920.0,261.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.73
0.0,False,False,False,False,1900-01-01 16:12:32.870,920.0,262.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.75
0.0,False,False,False,False,1900-01-01 16:12:32.890,919.0,264.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.77
0.0,False,False,False,False,1900-01-01 16:12:32.900,917.0,262.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.78
0.0,False,False,False,False,1900-01-01 16:12:32.920,916.0,262.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.8
0.0,False,False,False,False,1900-01-01 16:12:32.940,914.0,261.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.82
0.0,False,False,False,False,1900-01-01 16:12:32.950,912.0,260.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.83
0.0,True,False,False,False,1900-01-01 16:12:32.970,910.0,259.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.85
0.0,True,False,False,False,1900-01-01 16:12:32.990,908.0,256.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.87
0.0,True,False,False,False,1900-01-01 16:12:33.000,907.0,257.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.88
0.0,True,False,False,False,1900-01-01 16:12:33.020,908.0,257.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.9
0.0,True,False,False,False,1900-01-01 16:12:33.040,908.0,256.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.92
0.0,True,False,False,False,1900-01-01 16:12:33.050,909.0,257.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.93
0.0,True,False,False,False,1900-01-01 16:12:33.070,910.0,255.0,-1.0,-117.4100341796875,-10.359646797180176,167.4404296875,True,False,False,False,False,False,False,0,0.95
