speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed,fixationSize
3.0,True,False,False,False,1900-01-01 18:15:12.350,849.0,589.0,2.0,-116.32575988769531,-10.358695030212402,167.4400177001953,True,False,False,False,False,False,False,0,0.75,16
3.0,True,False,False,False,1900-01-01 18:15:12.370,849.0,589.0,2.0,-116.31446075439453,-10.358522415161133,167.44000244140625,True,False,False,False,False,False,False,0,0.77,17
3.0,False,False,False,False,1900-01-01 18:15:12.390,849.0,590.0,2.0,-116.30397033691406,-10.358430862426758,167.43995666503906,True,False,False,False,False,False,False,0,0.79,18
2.0,False,False,False,False,1900-01-01 18:15:12.400,849.0,590.0,2.0,-116.29606628417969,-10.358316421508789,167.43997192382812,True,False,False,False,False,False,False,0,0.8,19
2.0,False,False,False,False,1900-01-01 18:15:12.420,849.0,590.0,-1.0,-116.28925323486328,-10.358277320861816,167.4399871826172,False,False,True,False,False,False,False,2,0.82,1
2.0,False,False,False,False,1900-01-01 18:15:12.440,849.0,590.0,-1.0,-116.28404235839844,-10.358261108398438,167.4399871826172,False,False,True,False,False,False,False,2,0.84,1
1.0,False,False,False,False,1900-01-01 18:15:12.450,848.0,590.0,-1.0,-116.28010559082031,-10.35828971862793,167.44000244140625,False,False,False,True,False,False,False,3,0.85,1
1.0,False,False,False,False,1900-01-01 18:15:12.470,848.0,590.0,-1.0,-116.27726745605469,-10.358366012573242,167.4399871826172,False,False,True,False,False,False,False,2,0.87,1
1.0,False,False,False,False,1900-01-01 18:15:12.490,848.0,590.0,-1.0,-116.27678680419922,-10.358391761779785,167.4399871826172,False,False,True,False,False,False,False,2,0.89,1
1.0,False,False,False,False,1900-01-01 18:15:12.500,848.0,589.0,-1.0,-116.27690124511719,-10.358532905578613,167.4399871826172,False,False,False,True,False,False,False,3,0.9,1
1.0,False,False,False,False,1900-01-01 18:15:12.520,848.0,589.0,-1.0,-116.27729797363281,-10.358728408813477,167.4399871826172,False,False,True,False,False,False,False,2,0.92,1
1.0,False,False,False,False,1900-01-01 18:15:12.540,848.0,589.0,-1.0,-116.2779541015625,-10.358959197998047,167.4399871826172,False,False,True,False,False,False,False,2,0.94,1
0.0,False,False,False,False,1900-01-01 18:15:12.550,848.0,589.0,-1.0,-116.27879333496094,-10.359207153320312,167.44000244140625,True,False,False,False,False,False,False,0,0.95,2
0.0,False,False,False,False,1900-01-01 18:15:12.570,849.0,589.0,-1.0,-116.27976989746094,-10.359457015991211,167.4399871826172,True,False,False,False,False,False,False,0,0.97,3
0.0,False,False,False,False,1900-01-01 18:15:12.590,848.0,590.0,-1.0,-116.28084564208984,-10.359698295593262,167.4399871826172,True,False,False,False,False,False,False,0,0.99,4
0.0,False,False,False,False,1900-01-01 18:15:12.600,847.0,591.0,-1.0,-116.28196716308594,-10.359908103942871,167.4399871826172,True,False,False,False,False,False,False,0,1.0,5
0.0,False,False,False,False,1900-01-01 18:15:12.620,848.0,589.0,-1.0,-116.28306579589844,-10.360082626342773,167.4399871826172,True,False,False,False,False,False,False,0,1.02,6
0.0,False,False,False,False,1900-01-01 18:15:12.640,848.0,588.0,-1.0,-116.28413391113281,-10.360217094421387,167.4399871826172,True,False,False,False,False,False,False,0,1.04,7
0.0,False,False,False,False,1900-01-01 18:15:12.650,849.0,588.0,-1.0,-116.28514099121094,-10.360308647155762,167.44000244140625,True,False,False,False,False,False,False,0,1.05,8
0.0,False,False,False,False,1900-01-01 18:15:12.670,848.0,589.0,-1.0,-116.28604125976562,-10.360357284545898,167.4399871826172,True,False,False,False,False,False,False,0,1.07,9
0.0,False,False,False,False,1900-01-01 18:15:12.690,850.0,587.0,-1.0,-116.28682708740234,-10.36036205291748,167.4399871826172,True,False,False,False,False,False,False,0,1.09,10
0.0,False,False,False,False,1900-01-01 18:15:12.700,851.0,587.0,-1.0,-116.28746795654297,-10.360318183898926,167.44000244140625,True,False,False,False,False,False,False,0,1.1,11
0.0,False,False,False,False,1900-01-01 18:15:12.720,851.0,587.0,-1.0,-116.28797149658203,-10.360241889953613,167.4399871826172,True,False,False,False,False,False,False,0,1.12,12
0.0,False,False,False,False,1900-01-01 18:15:12.740,851.0,587.0,-1.0,-116.288330078125,-10.360140800476074,167.4399871826172,True,False,False,False,False,False,False,0,1.14,13
0.0,False,False,False,False,1900-01-01 18:15:12.750,851.0,587.0,-1.0,-116.28858184814453,-10.36001968383789,167.4399871826172,True,False,False,False,False,False,False,0,1.15,14
0.0,False,False,False,False,1900-01-01 18:15:12.770,851.0,587.0,-1.0,-116.28870391845703,-10.359885215759277,167.4399871826172,True,False,False,False,False,False,False,0,1.17,15
0.0,False,False,False,False,1900-01-01 18:15:12.790,851.0,587.0,-1.0,-116.2887191772461,-10.359745025634766,167.4399871826172,True,False,False,False,False,False,False,0,1.19,16
0.0,False,False,False,False,1900-01-01 18:15:12.800,852.0,588.0,-1.0,-116.28863525390625,-10.359606742858887,167.4399871826172,True,False,False,False,False,False,False,0,1.2,17
0.0,False,False,False,False,1900-01-01 18:15:12.820,852.0,589.0,-1.0,-116.28845977783203,-10.359477996826172,167.4399871826172,True,False,False,False,False,False,False,0,1.22,18
0.0,False,False,False,False,1900-01-01 18:15:12.840,853.0,589.0,-1.0,-116.28823852539062,-10.359363555908203,167.4399871826172,True,False,False,False,False,False,False,0,1.24,19
0.0,False,False,False,False,1900-01-01 18:15:12.850,852.0,590.0,-1.0,-116.2879638671875,-10.359265327453613,167.4399871826172,True,False,False,False,False,False,False,0,1.25,20
0.0,False,False,False,False,1900-01-01 18:15:12.870,852.0,590.0,-1.0,-116.28765106201172,-10.359185218811035,167.4399871826172,True,False,False,False,False,False,False,0,1.27,21
0.0,False,False,False,False,1900-01-01 18:15:12.890,852.0,591.0,-1.0,-116.28731536865234,-10.359128952026367,167.4399871826172,True,False,False,False,False,False,False,0,1.29,22
0.0,False,False,False,False,1900-01-01 18:15:12.900,851.0,591.0,-1.0,-116.2869873046875,-10.359101295471191,167.4399871826172,True,False,False,False,False,False,False,0,1.3,23
0.0,False,False,False,False,1900-01-01 18:15:12.920,851.0,589.0,-1.0,-116.28666687011719,-10.359094619750977,167.4399871826172,True,False,False,False,False,False,False,0,1.32,24
0.0,False,False,False,False,1900-01-01 18:15:12.940,850.0,590.0,-1.0,-116.28636169433594,-10.359109878540039,167.4399871826172,True,False,False,False,False,False,False,0,1.34,25
0.0,False,False,False,False,1900-01-01 18:15:12.950,852.0,588.0,-1.0,-116.28608703613281,-10.359145164489746,167.4399871826172,True,False,False,False,False,False,False,0,1.35,26
0.0,False,False,False,False,1900-01-01 18:15:12.970,853.0,588.0,-1.0,-116.28584289550781,-10.359196662902832,167.4399871826172,True,False,False,False,False,False,False,0,1.37,27
0.0,False,False,False,False,1900-01-01 18:15:12.990,855.0,586.0,-1.0,-116.28563690185547,-10.359260559082031,167.4399871826172,True,False,False,False,False,False,False,0,1.39,28
0.0,False,False,False,False,1900-01-01 18:15:13.000,855.0,586.0,-1.0,-116.28547668457031,-10.35933780670166,167.4399871826172,True,False,False,False,False,False,False,0,1.4,29
0.0,False,False,False,False,1900-01-01 18:15:13.020,855.0,586.0,-1.0,-116.28535461425781,-10.359419822692871,167.4399871826172,True,False,False,False,False,False,False,0,1.42,30
0.0,False,False,False,False,1900-01-01 18:15:13.040,855.0,583.0,-1.0,-116.2852783203125,-10.359502792358398,167.4399871826172,True,False,False,False,False,False,False,0,1.44,31
0.0,False,False,False,False,1900-01-01 18:15:13.050,853.0,584.0,-1.0,-116.28522491455078,-10.359586715698242,167.4399871826172,True,False,False,False,False,False,False,0,1.45,32
0.0,False,False,False,False,1900-01-01 18:15:13.070,852.0,584.0,-1.0,-116.28520965576172,-10.35966682434082,167.4399871826172,True,False,False,False,False,False,False,0,1.47,33
0.0,False,False,False,False,1900-01-01 18:15:13.090,849.0,584.0,-1.0,-116.28522491455078,-10.3597412109375,167.4399871826172,True,False,False,False,False,False,False,0,1.49,34
0.0,False,False,False,False,1900-01-01 18:15:13.100,849.0,584.0,-1.0,-116.2852554321289,-10.359806060791016,167.4399871826172,True,False,False,False,False,False,False,0,1.5,35
0.0,False,False,False,False,1900-01-01 18:15:13.120,848.0,584.0,-1.0,-116.28531646728516,-10.359859466552734,167.4399871826172,True,False,False,False,False,False,False,0,1.52,36
0.0,False,False,False,False,1900-01-01 18:15:13.140,848.0,586.0,-1.0,-116.28539276123047,-10.359899520874023,167.4399871826172,True,False,False,False,False,False,False,0,1.54,37
0.0,False,False,False,False,1900-01-01 18:15:13.150,848.0,586.0,-1.0,-116.28547668457031,-10.359930992126465,167.4399871826172,True,False,False,False,False,False,False,0,1.55,38
0.0,False,False,False,False,1900-01-01 18:15:13.170,848.0,586.0,-1.0,-116.28558349609375,-10.35994815826416,167.4399871826172,True,False,False,False,False,False,False,0,1.57,39
0.0,False,False,False,False,1900-01-01 18:15:13.190,849.0,585.0,-1.0,-116.2856674194336,-10.359955787658691,167.43997192382812,True,False,False,False,False,False,False,0,1.59,40
0.0,False,False,False,False,1900-01-01 18:15:13.200,849.0,585.0,-1.0,-116.2857666015625,-10.359949111938477,167.4399871826172,True,False,False,False,False,False,False,0,1.6,41
0.0,False,False,False,False,1900-01-01 18:15:13.220,849.0,585.0,-1.0,-116.28585815429688,-10.359932899475098,167.4399871826172,True,False,False,False,False,False,False,0,1.62,42
0.0,False,False,False,False,1900-01-01 18:15:13.240,847.0,585.0,-1.0,-116.28593444824219,-10.359909057617188,167.4399871826172,True,False,False,False,False,False,False,0,1.64,43
0.0,False,False,False,False,1900-01-01 18:15:13.250,847.0,585.0,-1.0,-116.2860107421875,-10.359877586364746,167.4399871826172,True,False,False,False,False,False,False,0,1.65,44
0.0,False,False,False,False,1900-01-01 18:15:13.270,848.0,584.0,-1.0,-116.28607940673828,-10.359842300415039,167.4399871826172,True,False,False,False,False,False,False,0,1.67,45
0.0,False,False,False,False,1900-01-01 18:15:13.290,847.0,585.0,-1.0,-116.2861328125,-10.35980224609375,167.4399871826172,True,False,False,False,False,False,False,0,1.69,46
0.0,False,False,False,False,1900-01-01 18:15:13.300,847.0,585.0,-1.0,-116.28616333007812,-10.359760284423828,167.4399871826172,True,False,False,False,False,False,False,0,1.7,47
0.0,False,False,False,False,1900-01-01 18:15:13.320,851.0,582.0,-1.0,-116.28619384765625,-10.35971736907959,167.4399871826172,True,False,False,False,False,False,False,0,1.72,48
0.0,False,False,False,False,1900-01-01 18:15:13.340,851.0,582.0,-1.0,-116.28620910644531,-10.359676361083984,167.4399871826172,True,False,False,False,False,False,False,0,1.74,49
0.0,False,False,False,False,1900-01-01 18:15:13.350,853.0,582.0,-1.0,-116.28621673583984,-10.359638214111328,167.4399871826172,True,False,False,False,False,False,False,0,1.75,50
0.0,False,False,False,False,1900-01-01 18:15:13.370,853.0,581.0,-1.0,-116.28620910644531,-10.35960578918457,167.4399871826172,True,False,False,False,False,False,False,0,1.77,51
0.0,False,False,False,False,1900-01-01 18:15:13.390,856.0,580.0,-1.0,-116.28621673583984,-10.359576225280762,167.4399871826172,True,False,False,False,False,False,False,0,1.79,52
0.0,False,False,False,False,1900-01-01 18:15:13.400,855.0,580.0,-1.0,-116.28619384765625,-10.359551429748535,167.4399871826172,True,False,False,False,False,False,False,0,1.8,53
0.0,False,False,False,False,1900-01-01 18:15:13.420,852.0,583.0,-1.0,-116.28617095947266,-10.359533309936523,167.4399871826172,True,False,False,False,False,False,False,0,1.82,54
0.0,False,False,False,False,1900-01-01 18:15:13.440,853.0,583.0,-1.0,-116.28614807128906,-10.359519958496094,167.4399871826172,True,False,False,False,False,False,False,0,1.84,55
0.0,False,False,False,False,1900-01-01 18:15:13.450,852.0,584.0,-1.0,-116.28611755371094,-10.359512329101562,167.4399871826172,True,False,False,False,False,False,False,0,1.85,56
0.0,False,False,False,False,1900-01-01 18:15:13.470,850.0,582.0,-1.0,-116.28610229492188,-10.35951042175293,167.44000244140625,True,False,False,False,False,False,False,0,1.87,57
0.0,False,False,False,False,1900-01-01 18:15:13.490,847.0,580.0,-1.0,-116.28607177734375,-10.359512329101562,167.44000244140625,True,False,False,False,False,False,False,0,1.89,58
0.0,False,False,False,False,1900-01-01 18:15:13.500,847.0,580.0,-1.0,-116.28604125976562,-10.359519958496094,167.4399871826172,True,False,False,False,False,False,False,0,1.9,59
0.0,False,False,False,False,1900-01-01 18:15:13.520,850.0,578.0,-1.0,-116.28602600097656,-10.35953140258789,167.4399871826172,True,False,False,False,False,False,False,0,1.92,60
0.0,False,False,False,False,1900-01-01 18:15:13.540,850.0,580.0,-1.0,-116.28599548339844,-10.35954475402832,167.4399871826172,True,False,False,False,False,False,False,0,1.94,61
0.0,False,False,False,False,1900-01-01 18:15:13.550,853.0,578.0,-1.0,-116.28598022460938,-10.3595609664917,167.44000244140625,True,False,False,False,False,False,False,0,1.95,62
0.0,False,False,False,False,1900-01-01 18:15:13.570,853.0,579.0,-1.0,-116.28595733642578,-10.359578132629395,167.44000244140625,True,False,False,False,False,False,False,0,1.97,63
0.0,False,False,False,False,1900-01-01 18:15:13.590,851.0,580.0,-1.0,-116.28594970703125,-10.35959529876709,167.4399871826172,True,False,False,False,False,False,False,0,1.99,64
0.0,False,False,False,False,1900-01-01 18:15:13.600,851.0,579.0,-1.0,-116.28593444824219,-10.359613418579102,167.4399871826172,True,False,False,False,False,False,False,0,2.0,65
0.0,False,False,False,False,1900-01-01 18:15:13.620,849.0,581.0,-1.0,-116.28591918945312,-10.359630584716797,167.4399871826172,True,False,False,False,False,False,False,0,2.02,66
0.0,False,False,False,False,1900-01-01 18:15:13.640,848.0,580.0,-1.0,-116.28591918945312,-10.359646797180176,167.4399871826172,True,False,False,False,False,False,False,0,2.04,67
0.0,False,False,False,False,1900-01-01 18:15:13.650,846.0,581.0,-1.0,-116.28591918945312,-10.359661102294922,167.4399871826172,True,False,False,False,False,False,False,0,2.05,68
0.0,False,False,False,False,1900-01-01 18:15:13.670,849.0,580.0,-1.0,-116.28591918945312,-10.359674453735352,167.4399871826172,True,False,False,False,False,False,False,0,2.07,69
0.0,False,False,False,False,1900-01-01 18:15:13.690,849.0,581.0,-1.0,-116.28592681884766,-10.359684944152832,167.4399871826172,True,False,False,False,False,False,False,0,2.09,70
0.0,False,False,False,False,1900-01-01 18:15:13.700,848.0,583.0,-1.0,-116.28591918945312,-10.35969352722168,167.4399871826172,True,False,False,False,False,False,False,0,2.1,71
0.0,False,False,False,False,1900-01-01 18:15:13.720,848.0,584.0,-1.0,-116.28591918945312,-10.359699249267578,167.4399871826172,True,False,False,False,False,False,False,0,2.12,72
0.0,False,False,False,False,1900-01-01 18:15:13.740,848.0,585.0,-1.0,-116.28591918945312,-10.359703063964844,167.4399871826172,True,False,False,False,False,False,False,0,2.14,73
0.0,False,False,False,False,1900-01-01 18:15:13.750,851.0,583.0,-1.0,-116.28594207763672,-10.359703063964844,167.4399871826172,True,False,False,False,False,False,False,0,2.15,74
0.0,False,False,False,False,1900-01-01 18:15:13.770,850.0,584.0,-1.0,-116.28594970703125,-10.359703063964844,167.4399871826172,True,False,False,False,False,False,False,0,2.17,75
0.0,False,False,False,False,1900-01-01 18:15:13.790,851.0,583.0,-1.0,-116.28596496582031,-10.359700202941895,167.4399871826172,True,False,False,False,False,False,False,0,2.19,76
0.0,False,False,False,False,1900-01-01 18:15:13.800,854.0,582.0,-1.0,-116.28598022460938,-10.359696388244629,167.4399871826172,True,False,False,False,False,False,False,0,2.2,77
0.0,False,False,False,False,1900-01-01 18:15:13.820,854.0,581.0,-1.0,-116.2859878540039,-10.359691619873047,167.4399871826172,True,False,False,False,False,False,False,0,2.22,78
0.0,False,False,False,False,1900-01-01 18:15:13.840,857.0,580.0,-1.0,-116.2859878540039,-10.359684944152832,167.4399871826172,True,False,False,False,False,False,False,0,2.24,79
0.0,False,False,False,False,1900-01-01 18:15:13.850,854.0,581.0,-1.0,-116.28598022460938,-10.359678268432617,167.4399871826172,True,False,False,False,False,False,False,0,2.25,80
0.0,False,False,False,False,1900-01-01 18:15:13.870,853.0,581.0,-1.0,-116.2859878540039,-10.359672546386719,167.44000244140625,True,False,False,False,False,False,False,0,2.27,81
0.0,False,False,False,False,1900-01-01 18:15:13.890,854.0,580.0,-1.0,-116.28598022460938,-10.359663963317871,167.4399871826172,True,False,False,False,False,False,False,0,2.29,82
0.0,False,False,False,False,1900-01-01 18:15:13.900,852.0,581.0,-1.0,-116.2859878540039,-10.359659194946289,167.4399871826172,True,False,False,False,False,False,False,0,2.3,83
0.0,False,False,False,False,1900-01-01 18:15:13.920,851.0,580.0,-1.0,-116.28599548339844,-10.35965347290039,167.4399871826172,True,False,False,False,False,False,False,0,2.32,84
0.0,False,False,False,False,1900-01-01 18:15:13.940,850.0,581.0,-1.0,-116.2859878540039,-10.359647750854492,167.4399871826172,True,False,False,False,False,False,False,0,2.34,85
0.0,False,False,False,False,1900-01-01 18:15:13.950,852.0,580.0,-1.0,-116.28599548339844,-10.359641075134277,167.4399871826172,True,False,False,False,False,False,False,0,2.35,86
0.0,False,False,False,False,1900-01-01 18:15:13.970,855.0,578.0,-1.0,-116.28598022460938,-10.359636306762695,167.4399871826172,True,False,False,False,False,False,False,0,2.37,87
0.0,False,False,False,False,1900-01-01 18:15:13.990,855.0,579.0,-1.0,-116.2859878540039,-10.35963249206543,167.4399871826172,True,False,False,False,False,False,False,0,2.39,88
0.0,False,False,False,False,1900-01-01 18:15:14.000,855.0,580.0,-1.0,-116.2859878540039,-10.359630584716797,167.43997192382812,True,False,False,False,False,False,False,0,2.4,89
0.0,False,False,False,False,1900-01-01 18:15:14.020,855.0,581.0,-1.0,-116.2859878540039,-10.359628677368164,167.4399871826172,True,False,False,False,False,False,False,0,2.42,90
0.0,False,False,False,False,1900-01-01 18:15:14.040,855.0,581.0,-1.0,-116.28599548339844,-10.359626770019531,167.4399871826172,True,False,False,False,False,False,False,0,2.44,91
0.0,False,False,False,False,1900-01-01 18:15:14.050,853.0,583.0,-1.0,-116.28598022460938,-10.359626770019531,167.43997192382812,True,False,False,False,False,False,False,0,2.45,92
0.0,False,False,False,False,1900-01-01 18:15:14.070,849.0,584.0,-1.0,-116.28598022460938,-10.359625816345215,167.4399871826172,True,False,False,False,False,False,False,0,2.47,93
0.0,False,False,False,False,1900-01-01 18:15:14.090,851.0,582.0,-1.0,-116.2859878540039,-10.359626770019531,167.4399871826172,True,False,False,False,False,False,False,0,2.49,94
0.0,False,False,False,False,1900-01-01 18:15:14.100,852.0,582.0,-1.0,-116.2859878540039,-10.359628677368164,167.4399871826172,True,False,False,False,False,False,False,0,2.5,95
0.0,False,False,False,False,1900-01-01 18:15:14.120,853.0,583.0,-1.0,-116.2859878540039,-10.359631538391113,167.4399871826172,True,False,False,False,False,False,False,0,2.52,96
0.0,False,False,False,False,1900-01-01 18:15:14.140,853.0,582.0,-1.0,-116.2859878540039,-10.359634399414062,167.4399871826172,True,False,False,False,False,False,False,0,2.54,97
0.0,False,False,False,False,1900-01-01 18:15:14.150,855.0,581.0,-1.0,-116.28599548339844,-10.359637260437012,167.44000244140625,True,False,False,False,False,False,False,0,2.55,98
0.0,False,False,False,False,1900-01-01 18:15:14.170,856.0,582.0,-1.0,-116.28598022460938,-10.359639167785645,167.4399871826172,True,False,False,False,False,False,False,0,2.57,99
0.0,False,False,False,False,1900-01-01 18:15:14.190,855.0,583.0,-1.0,-116.28599548339844,-10.359642028808594,167.44000244140625,True,False,False,False,False,False,False,0,2.59,100
0.0,False,False,False,False,1900-01-01 18:15:14.200,853.0,583.0,-1.0,-116.2859878540039,-10.35964584350586,167.4399871826172,True,False,False,False,False,False,False,0,2.6,100
0.0,False,False,False,False,1900-01-01 18:15:14.220,851.0,583.0,-1.0,-116.2859878540039,-10.359648704528809,167.4399871826172,True,False,False,False,False,False,False,0,2.62,100
0.0,False,False,False,False,1900-01-01 18:15:14.240,852.0,587.0,-1.0,-116.2859878540039,-10.359651565551758,167.4399871826172,True,False,False,False,False,False,False,0,2.64,100
0.0,False,False,False,False,1900-01-01 18:15:14.250,851.0,589.0,-1.0,-116.2859878540039,-10.35965347290039,167.43997192382812,True,False,False,False,False,False,False,0,2.65,100
0.0,False,False,False,False,1900-01-01 18:15:14.270,851.0,590.0,-1.0,-116.28599548339844,-10.359655380249023,167.44000244140625,True,False,False,False,False,False,False,0,2.67,100
0.0,False,False,False,False,1900-01-01 18:15:14.290,852.0,590.0,-1.0,-116.2859878540039,-10.35965633392334,167.44000244140625,True,False,False,False,False,False,False,0,2.69,100
0.0,False,False,False,False,1900-01-01 18:15:14.300,854.0,590.0,-1.0,-116.2859878540039,-10.359657287597656,167.4399871826172,True,False,False,False,False,False,False,0,2.7,100
0.0,False,False,False,False,1900-01-01 18:15:14.320,854.0,591.0,-1.0,-116.2859878540039,-10.359657287597656,167.4399871826172,True,False,False,False,False,False,False,0,2.72,100
0.0,False,False,False,False,1900-01-01 18:15:14.340,853.0,588.0,-1.0,-116.28598022460938,-10.359657287597656,167.4399871826172,True,False,False,False,False,False,False,0,2.74,100
0.0,False,False,False,False,1900-01-01 18:15:14.350,855.0,586.0,-1.0,-116.28599548339844,-10.359657287597656,167.4399871826172,True,False,False,False,False,False,False,0,2.75,100
0.0,False,False,False,False,1900-01-01 18:15:14.370,857.0,584.0,-1.0,-116.28599548339844,-10.359657287597656,167.4399871826172,True,False,False,False,False,False,False,0,2.77,100
0.0,False,False,False,False,1900-01-01 18:15:14.390,858.0,584.0,-1.0,-116.2859878540039,-10.35965633392334,167.4399871826172,True,False,False,False,False,False,False,0,2.79,100
0.0,False,False,False,False,1900-01-01 18:15:14.400,860.0,584.0,-1.0,-116.2859878540039,-10.35965633392334,167.4399871826172,True,False,False,False,False,False,False,0,2.8,100
0.0,False,False,False,False,1900-01-01 18:15:14.420,863.0,584.0,-1.0,-116.2859878540039,-10.359654426574707,167.4399871826172,True,False,False,False,False,False,False,0,2.82,100
0.0,False,False,False,False,1900-01-01 18:15:14.440,865.0,585.0,-1.0,-116.28598022460938,-10.35965347290039,167.4399871826172,True,False,False,False,False,False,False,0,2.84,100
0.0,False,False,False,False,1900-01-01 18:15:14.450,863.0,587.0,-1.0,-116.28599548339844,-10.35965347290039,167.44000244140625,True,False,False,False,False,False,False,0,2.85,100
0.0,False,False,False,False,1900-01-01 18:15:14.470,863.0,587.0,-1.0,-116.2859878540039,-10.359652519226074,167.4399871826172,True,False,False,False,False,False,False,0,2.87,100
0.0,False,False,False,False,1900-01-01 18:15:14.490,860.0,586.0,-1.0,-116.2859878540039,-10.359651565551758,167.4399871826172,True,False,False,False,False,False,False,0,2.89,100
0.0,False,False,False,False,1900-01-01 18:15:14.500,858.0,586.0,-1.0,-116.2859878540039,-10.359650611877441,167.43997192382812,True,False,False,False,False,False,False,0,2.9,100
0.0,False,False,False,False,1900-01-01 18:15:14.520,859.0,585.0,-1.0,-116.2859878540039,-10.359649658203125,167.4399871826172,True,False,False,False,False,False,False,0,2.92,100
0.0,False,False,False,False,1900-01-01 18:15:14.540,859.0,584.0,-1.0,-116.28598022460938,-10.359648704528809,167.4399871826172,True,False,False,False,False,False,False,0,2.94,100
0.0,False,False,False,False,1900-01-01 18:15:14.550,860.0,585.0,-1.0,-116.2859878540039,-10.359647750854492,167.4399871826172,True,False,False,False,False,False,False,0,2.95,100
0.0,False,False,False,False,1900-01-01 18:15:14.570,864.0,580.0,-1.0,-116.28598022460938,-10.359647750854492,167.4399871826172,True,False,False,False,False,False,False,0,2.97,100
0.0,False,False,False,False,1900-01-01 18:15:14.590,864.0,581.0,-1.0,-116.2859878540039,-10.359646797180176,167.43997192382812,True,False,False,False,False,False,False,0,2.99,100
0.0,False,False,False,False,1900-01-01 18:15:14.600,864.0,581.0,-1.0,-116.2859878540039,-10.359646797180176,167.4399871826172,True,False,False,False,False,False,False,0,3.0,100
0.0,False,False,False,False,1900-01-01 18:15:14.620,861.0,585.0,-1.0,-116.2859878540039,-10.359647750854492,167.4399871826172,True,False,False,False,False,False,False,0,3.02,100
0.0,False,False,False,False,1900-01-01 18:15:14.640,858.0,586.0,-1.0,-116.28598022460938,-10.359646797180176,167.4399871826172,True,False,False,False,False,False,False,0,3.04,100
0.0,False,False,False,False,1900-01-01 18:15:14.650,856.0,588.0,-1.0,-116.2859878540039,-10.359646797180176,167.4399871826172,True,False,False,False,False,False,False,0,3.05,100
0.0,False,False,False,False,1900-01-01 18:15:14.670,851.0,593.0,-1.0,-116.28599548339844,-10.359646797180176,167.4399871826172,True,False,False,False,False,False,False,0,3.07,100
0.0,False,False,False,False,1900-01-01 18:15:14.690,852.0,596.0,-1.0,-116.2859878540039,-10.359646797180176,167.44000244140625,True,False,False,False,False,False,False,0,3.09,100
