speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed,fixationSize
0.0,False,False,False,False,1900-01-01 17:25:24.450,660.0,512.0,2.0,-116.62214660644531,-10.358865737915039,167.44073486328125,True,False,False,False,False,False,False,0,0.0,1
0.0,False,False,False,False,1900-01-01 17:25:24.470,660.0,509.0,2.0,-116.62263488769531,-10.35881233215332,167.44073486328125,True,False,False,False,False,False,False,0,0.02,1
0.0,False,False,False,False,1900-01-01 17:25:24.490,659.0,510.0,2.0,-116.62311553955078,-10.358794212341309,167.44073486328125,True,False,False,False,False,False,False,0,0.04,1
0.0,False,False,False,False,1900-01-01 17:25:24.500,660.0,508.0,2.0,-116.62362670898438,-10.358813285827637,167.44073486328125,True,False,False,False,False,False,False,0,0.05,1
0.0,False,False,False,False,1900-01-01 17:25:24.520,659.0,511.0,2.0,-116.62417602539062,-10.358867645263672,167.44073486328125,True,False,False,False,False,False,False,0,0.07,1
0.0,False,False,False,False,1900-01-01 17:25:24.530,658.0,511.0,2.0,-116.62474060058594,-10.358945846557617,167.44073486328125,True,False,False,False,False,False,False,0,0.08,1
0.0,False,False,False,False,1900-01-01 17:25:24.550,658.0,509.0,2.0,-116.62533569335938,-10.359045028686523,167.44073486328125,True,False,False,False,False,False,False,0,0.1,1
0.0,False,False,False,False,1900-01-01 17:25:24.570,659.0,511.0,2.0,-116.6259765625,-10.359161376953125,167.44073486328125,True,False,False,False,False,False,False,0,0.12,1
0.0,False,False,False,False,1900-01-01 17:25:24.590,659.0,511.0,2.0,-116.62663269042969,-10.35928726196289,167.44073486328125,True,False,False,False,False,False,False,0,0.14,1
0.0,False,False,False,False,1900-01-01 17:25:24.600,659.0,515.0,2.0,-116.6273193359375,-10.359418869018555,167.44073486328125,True,False,False,False,False,False,False,0,0.15,1
0.0,False,False,False,False,1900-01-01 17:25:24.620,659.0,511.0,2.0,-116.62803649902344,-10.35954761505127,167.44073486328125,True,False,False,False,False,False,False,0,0.17,1
0.0,False,False,False,False,1900-01-01 17:25:24.630,659.0,512.0,2.0,-116.6287841796875,-10.359668731689453,167.44073486328125,True,False,False,False,False,False,False,0,0.18,1
0.0,False,False,False,False,1900-01-01 17:25:25.090,659.0,515.0,2.0,-116.64898681640625,-10.359490394592285,167.44073486328125,True,False,False,False,False,False,False,0,0.64,1
0.0,False,False,False,False,1900-01-01 17:25:25.100,659.0,514.0,2.0,-116.64968872070312,-10.359511375427246,167.44073486328125,True,False,False,False,False,False,False,0,0.65,1
0.0,False,False,False,False,1900-01-01 17:25:25.120,658.0,516.0,2.0,-116.650390625,-10.359535217285156,167.44073486328125,True,False,False,False,False,False,False,0,0.67,1
