speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed,fixationSize
0.0,False,False,False,False,1900-01-01 15:49:18.690,912.0,492.0,-1.0,-117.4100341796875,-10.359654426574707,167.4404296875,True,False,False,False,False,False,False,0,0.0,1
0.0,False,False,False,False,1900-01-01 15:49:18.740,914.0,493.0,-1.0,-117.4100341796875,-10.359649658203125,167.4404296875,True,False,False,False,False,False,False,0,0.05,1
0.0,False,False,False,False,1900-01-01 15:49:18.740,914.0,493.0,-1.0,-117.4100341796875,-10.359644889831543,167.4404296875,True,False,False,False,False,False,False,0,0.05,1
0.0,False,False,False,False,1900-01-01 15:49:18.750,914.0,493.0,-1.0,-117.41004180908203,-10.35963249206543,167.4404296875,True,False,False,False,False,False,False,0,0.06,1
0.0,False,False,False,False,1900-01-01 15:49:18.770,914.0,493.0,-1.0,-117.4100341796875,-10.359631538391113,167.4404296875,True,False,False,False,False,False,False,0,0.08,1
0.0,False,False,False,False,1900-01-01 15:49:18.780,915.0,493.0,-1.0,-117.4100341796875,-10.35963249206543,167.4404296875,True,False,False,False,False,False,False,0,0.09,1
0.0,False,False,False,False,1900-01-01 15:49:18.800,915.0,493.0,-1.0,-117.4100341796875,-10.35963249206543,167.4404296875,True,False,False,False,False,False,False,0,0.11,1
0.0,False,False,False,False,1900-01-01 15:49:18.820,915.0,493.0,-1.0,-117.4100341796875,-10.359633445739746,167.4404296875,True,False,False,False,False,False,False,0,0.13,1
0.0,False,False,False,False,1900-01-01 15:49:18.830,915.0,493.0,-1.0,-117.4100341796875,-10.359634399414062,167.4404296875,True,False,False,False,False,False,False,0,0.14,1
0.0,False,False,False,False,1900-01-01 15:49:18.850,915.0,494.0,-1.0,-117.4100341796875,-10.359636306762695,167.4404296875,True,False,False,False,False,False,False,0,0.16,1
0.0,False,False,False,False,1900-01-01 15:49:18.870,918.0,497.0,-1.0,-117.4100341796875,-10.359637260437012,167.4404296875,True,False,False,False,False,False,False,0,0.18,1
0.0,False,False,False,False,1900-01-01 15:49:18.880,944.0,465.0,-1.0,-117.4100341796875,-10.359641075134277,167.4404296875,False,True,False,False,False,False,False,1,0.19,1
0.0,False,False,False,False,1900-01-01 15:49:18.900,1000.0,396.0,-1.0,-117.4100341796875,-10.35964298248291,167.4404296875,False,True,False,False,False,False,False,1,0.21,1
0.0,False,False,False,False,1900-01-01 15:49:18.920,1021.0,359.0,-1.0,-117.4100341796875,-10.359644889831543,167.4404296875,True,False,False,False,False,False,False,0,0.23,1
0.0,False,False,False,False,1900-01-01 15:49:18.930,1021.0,357.0,-1.0,-117.4100341796875,-10.35964584350586,167.4404296875,True,False,False,False,False,False,False,0,0.24,1
0.0,False,False,False,False,1900-01-01 15:49:18.950,1023.0,356.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.26,1
0.0,False,False,False,False,1900-01-01 15:49:18.970,1021.0,355.0,-1.0,-117.4100341796875,-10.359649658203125,167.4404296875,True,False,False,False,False,False,False,0,0.28,1
0.0,False,False,False,False,1900-01-01 15:49:18.980,1021.0,358.0,-1.0,-117.4100341796875,-10.359649658203125,167.4404296875,True,False,False,False,False,False,False,0,0.29,1
0.0,False,False,False,False,1900-01-01 15:49:19.000,1019.0,359.0,-1.0,-117.4100341796875,-10.359651565551758,167.4404296875,True,False,False,False,False,False,False,0,0.31,1
0.0,False,False,False,False,1900-01-01 15:49:19.020,1019.0,363.0,-1.0,-117.4100341796875,-10.359651565551758,167.4404296875,True,False,False,False,False,False,False,0,0.33,1
0.0,False,False,False,False,1900-01-01 15:49:19.030,1017.0,366.0,-1.0,-117.4100341796875,-10.359651565551758,167.4404296875,True,False,False,False,False,False,False,0,0.34,1
0.0,False,False,False,False,1900-01-01 15:49:19.050,1015.0,368.0,-1.0,-117.4100341796875,-10.359652519226074,167.4404296875,True,False,False,False,False,False,False,0,0.36,1
0.0,False,False,False,False,1900-01-01 15:49:19.070,1016.0,373.0,-1.0,-117.4100341796875,-10.359651565551758,167.4404296875,True,False,False,False,False,False,False,0,0.38,1
0.0,False,False,False,False,1900-01-01 15:49:19.080,1016.0,372.0,-1.0,-117.4100341796875,-10.35965347290039,167.4404296875,True,False,False,False,False,False,False,0,0.39,1
0.0,False,False,False,False,1900-01-01 15:49:19.100,1016.0,373.0,-1.0,-117.4100341796875,-10.35965347290039,167.4404296875,True,False,False,False,False,False,False,0,0.41,1
0.0,False,False,False,False,1900-01-01 15:49:19.120,1017.0,373.0,-1.0,-117.4100341796875,-10.359652519226074,167.4404296875,True,False,False,False,False,False,False,0,0.43,1
0.0,False,False,False,False,1900-01-01 15:49:19.130,1017.0,373.0,-1.0,-117.4100341796875,-10.359651565551758,167.4404296875,True,False,False,False,False,False,False,0,0.44,1
0.0,False,False,False,False,1900-01-01 15:49:19.150,1018.0,373.0,-1.0,-117.4100341796875,-10.359651565551758,167.4404296875,True,False,False,False,False,False,False,0,0.46,1
0.0,False,False,False,False,1900-01-01 15:49:19.170,1019.0,372.0,-1.0,-117.4100341796875,-10.359650611877441,167.4404296875,True,False,False,False,False,False,False,0,0.48,1
0.0,False,False,False,False,1900-01-01 15:49:19.180,1019.0,373.0,-1.0,-117.4100341796875,-10.359650611877441,167.4404296875,True,False,False,False,False,False,False,0,0.49,1
0.0,False,False,False,False,1900-01-01 15:49:19.200,1019.0,373.0,-1.0,-117.4100341796875,-10.359649658203125,167.4404296875,True,False,False,False,False,False,False,0,0.51,1
0.0,False,False,False,False,1900-01-01 15:49:19.220,1020.0,373.0,-1.0,-117.4100341796875,-10.359649658203125,167.4404296875,True,False,False,False,False,False,False,0,0.53,1
0.0,False,False,False,False,1900-01-01 15:49:19.230,1019.0,374.0,-1.0,-117.4100341796875,-10.359649658203125,167.4404296875,True,False,False,False,False,False,False,0,0.54,1
0.0,False,False,False,False,1900-01-01 15:49:19.250,1020.0,373.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.56,1
0.0,False,False,False,False,1900-01-01 15:49:19.270,1019.0,375.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.58,1
0.0,False,False,False,False,1900-01-01 15:49:19.280,1019.0,375.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.59,1
0.0,False,False,False,False,1900-01-01 15:49:19.300,1019.0,377.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.61,1
0.0,False,False,False,False,1900-01-01 15:49:19.320,1018.0,377.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.63,1
0.0,False,False,False,False,1900-01-01 15:49:19.330,1019.0,377.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.64,1
0.0,False,False,False,False,1900-01-01 15:49:19.350,1019.0,379.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.66,1
0.0,False,False,False,False,1900-01-01 15:49:19.370,1020.0,376.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.68,1
0.0,False,False,False,False,1900-01-01 15:49:19.380,1021.0,377.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.69,1
0.0,False,False,False,False,1900-01-01 15:49:19.400,1022.0,375.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.71,1
0.0,False,False,False,False,1900-01-01 15:49:19.420,1022.0,375.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.73,1
