speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed,fixationSize
0.0,False,False,False,False,1900-01-01 14:07:17.740,1057.0,393.0,-1.0,-117.4100341796875,-10.359663963317871,167.4404296875,True,False,False,False,False,False,False,0,0.0,1
0.0,False,False,False,False,1900-01-01 14:07:17.790,1058.0,390.0,-1.0,-117.4100341796875,-10.359652519226074,167.4404296875,True,False,False,False,False,False,False,0,0.05,1
0.0,False,False,False,False,1900-01-01 14:07:17.790,1058.0,390.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.05,1
0.0,False,False,False,False,1900-01-01 14:07:17.800,1059.0,392.0,-1.0,-117.4100341796875,-10.359634399414062,167.4404296875,True,False,False,False,False,False,False,0,0.06,1
0.0,False,False,False,False,1900-01-01 14:07:17.820,1060.0,398.0,-1.0,-117.4100341796875,-10.35963249206543,167.4404296875,True,False,False,False,False,False,False,0,0.08,1
0.0,False,False,False,False,1900-01-01 14:07:17.840,1063.0,406.0,-1.0,-117.4100341796875,-10.359631538391113,167.4404296875,True,False,False,False,False,False,False,0,0.1,1
0.0,False,False,False,False,1900-01-01 14:07:17.850,1063.0,409.0,-1.0,-117.4100341796875,-10.35963249206543,167.4404296875,True,False,False,False,False,False,False,0,0.11,1
0.0,False,False,False,False,1900-01-01 14:07:17.870,1060.0,415.0,-1.0,-117.4100341796875,-10.35963249206543,167.4404296875,True,False,False,False,False,False,False,0,0.13,1
0.0,False,False,False,False,1900-01-01 14:07:17.890,1054.0,423.0,-1.0,-117.4100341796875,-10.359634399414062,167.4404296875,True,False,False,False,False,False,False,0,0.15,1
0.0,False,False,False,False,1900-01-01 14:07:17.900,1053.0,422.0,-1.0,-117.4100341796875,-10.359635353088379,167.4404296875,True,False,False,False,False,False,False,0,0.16,1
