speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed,fixationSize
0.0,False,False,False,False,1900-01-01 13:49:29.770,848.0,373.0,2.0,-117.01931762695312,-10.359640121459961,167.43983459472656,True,False,False,False,False,False,False,0,0.0,1
0.0,False,False,False,False,1900-01-01 13:49:29.790,850.0,371.0,2.0,-117.01934051513672,-10.359664916992188,167.43983459472656,True,False,False,False,False,False,False,0,0.02,1
0.0,False,False,False,False,1900-01-01 13:49:29.810,849.0,369.0,2.0,-117.01937866210938,-10.359687805175781,167.43983459472656,True,False,False,False,False,False,False,0,0.04,1
0.0,False,False,False,False,1900-01-01 13:49:29.820,849.0,368.0,2.0,-117.0194320678711,-10.359708786010742,167.43983459472656,True,False,False,False,False,False,False,0,0.05,1
0.0,False,False,False,False,1900-01-01 13:49:29.840,848.0,367.0,2.0,-117.01947784423828,-10.359724998474121,167.43983459472656,True,False,False,False,False,False,False,0,0.07,1
0.0,False,False,False,False,1900-01-01 13:49:29.860,848.0,366.0,2.0,-117.01953887939453,-10.359736442565918,167.43983459472656,True,False,False,False,False,False,False,0,0.09,1
0.0,False,False,False,False,1900-01-01 13:49:29.870,848.0,367.0,2.0,-117.01959228515625,-10.359745025634766,167.43983459472656,True,False,False,False,False,False,False,0,0.1,1
0.0,False,False,False,False,1900-01-01 13:49:29.890,847.0,366.0,2.0,-117.0196533203125,-10.359746932983398,167.43983459472656,True,False,False,False,False,False,False,0,0.12,1
0.0,False,False,False,False,1900-01-01 13:49:29.910,851.0,362.0,2.0,-117.01969909667969,-10.359748840332031,167.43984985351562,True,False,False,False,False,False,False,0,0.14,1
0.0,False,False,False,False,1900-01-01 13:49:29.920,851.0,361.0,2.0,-117.01974487304688,-10.359743118286133,167.4398193359375,True,False,False,False,False,False,False,0,0.15,1
0.0,False,False,False,False,1900-01-01 13:49:29.940,851.0,359.0,2.0,-117.0197982788086,-10.359734535217285,167.4398193359375,True,False,False,False,False,False,False,0,0.17,1
0.0,False,False,False,False,1900-01-01 13:49:29.960,853.0,355.0,2.0,-117.01983642578125,-10.359724998474121,167.43983459472656,False,True,False,False,False,False,False,1,0.19,1
0.0,False,False,False,False,1900-01-01 13:49:30.510,853.0,355.0,2.0,-117.01974487304688,-10.35966682434082,167.43983459472656,False,False,True,False,False,False,False,2,0.74,1
0.0,False,False,False,False,1900-01-01 13:49:30.520,853.0,355.0,2.0,-117.01974487304688,-10.359663963317871,167.43983459472656,False,False,True,False,False,False,False,2,0.75,1
0.0,False,False,False,False,1900-01-01 13:49:30.540,853.0,355.0,2.0,-117.01974487304688,-10.359661102294922,167.43983459472656,False,False,True,False,False,False,False,2,0.77,1
0.0,False,False,False,False,1900-01-01 13:49:30.560,853.0,355.0,2.0,-117.01974487304688,-10.359658241271973,167.43983459472656,False,False,True,False,False,False,False,2,0.79,1
0.0,False,False,False,False,1900-01-01 13:49:30.570,853.0,355.0,2.0,-117.01974487304688,-10.35965347290039,167.43983459472656,False,False,True,False,False,False,False,2,0.8,1
0.0,False,False,False,False,1900-01-01 13:49:30.590,853.0,355.0,2.0,-117.01974487304688,-10.359651565551758,167.43983459472656,False,False,True,False,False,False,False,2,0.82,1
0.0,False,False,False,False,1900-01-01 13:49:30.610,853.0,355.0,2.0,-117.01974487304688,-10.359647750854492,167.43983459472656,False,False,True,False,False,False,False,2,0.84,1
