speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed
0.0,True,False,False,False,1900-01-01 15:23:43.590,-1.0,-1.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,False,False,True,False,False,False,False,2,0.0
0.0,True,False,False,False,1900-01-01 15:23:43.600,-1.0,-1.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,False,False,True,False,False,False,False,2,0.01
0.0,True,False,False,False,1900-01-01 15:23:43.620,634.0,753.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,False,True,False,False,False,False,False,1,0.03
0.0,True,False,False,False,1900-01-01 15:23:43.630,653.0,679.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,False,True,False,False,False,False,False,1,0.04
0.0,True,False,False,False,1900-01-01 15:23:43.650,650.0,631.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.06
0.0,True,False,False,False,1900-01-01 15:23:43.670,653.0,609.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.08
0.0,True,False,False,False,1900-01-01 15:23:43.680,654.0,603.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.09
0.0,True,False,False,False,1900-01-01 15:23:43.700,632.0,605.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.11
0.0,True,False,False,False,1900-01-01 15:23:43.720,612.0,608.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.13
0.0,False,False,False,False,1900-01-01 15:23:44.130,594.0,610.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,False,False,False,True,False,False,False,3,0.54
0.0,False,False,False,False,1900-01-01 15:23:44.150,648.0,576.0,2.0,-117.41002655029297,-10.359648704528809,167.4404296875,False,True,False,False,False,False,False,1,0.56
0.0,False,False,False,False,1900-01-01 15:23:44.170,661.0,583.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.58
0.0,False,False,False,False,1900-01-01 15:23:44.180,662.0,584.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.59
0.0,False,False,False,False,1900-01-01 15:23:44.200,663.0,585.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.61
0.0,False,False,False,False,1900-01-01 15:23:44.220,663.0,585.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.63
0.0,False,False,False,False,1900-01-01 15:23:44.230,663.0,585.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.64
0.0,False,False,False,False,1900-01-01 15:23:44.250,663.0,586.0,2.0,-117.4100341796875,-10.359647750854492,167.44041442871094,True,False,False,False,False,False,False,0,0.66
0.0,False,False,False,False,1900-01-01 15:23:44.270,663.0,587.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.68
0.0,False,False,False,False,1900-01-01 15:23:44.280,663.0,588.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.69
0.0,False,False,False,False,1900-01-01 15:23:44.300,664.0,588.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.71
0.0,False,False,False,False,1900-01-01 15:23:44.320,664.0,589.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.73
0.0,False,False,False,False,1900-01-01 15:23:44.340,664.0,589.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.75
0.0,False,False,False,False,1900-01-01 15:23:44.350,-1.0,-1.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.76
0.0,False,False,False,False,1900-01-01 15:23:44.370,664.0,588.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.78
0.0,False,False,False,False,1900-01-01 15:23:44.390,664.0,588.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.8
0.0,False,False,False,False,1900-01-01 15:23:44.400,664.0,588.0,2.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.81
0.0,False,False,False,False,1900-01-01 15:23:44.420,662.0,589.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.83
0.0,False,False,False,False,1900-01-01 15:23:44.440,662.0,590.0,2.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.85
0.0,False,False,False,False,1900-01-01 15:23:44.450,661.0,591.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.86
0.0,False,False,False,False,1900-01-01 15:23:44.470,660.0,593.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.88
0.0,False,False,False,False,1900-01-01 15:23:44.490,661.0,594.0,-1.0,-117.4100341796875,-10.359649658203125,167.4404296875,True,False,False,False,False,False,False,0,0.9
0.0,False,False,False,False,1900-01-01 15:23:44.500,661.0,594.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.91
0.0,False,False,False,False,1900-01-01 15:23:44.520,660.0,595.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.93
0.0,False,False,False,False,1900-01-01 15:23:44.540,660.0,596.0,-1.0,-117.41002655029297,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.95
0.0,False,False,False,False,1900-01-01 15:23:44.550,659.0,597.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.96
0.0,False,False,False,False,1900-01-01 15:23:44.570,658.0,596.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.98
0.0,False,False,False,False,1900-01-01 15:23:44.590,656.0,596.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,1.0
0.0,False,False,False,False,1900-01-01 15:23:44.600,655.0,597.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,1.01
0.0,False,False,False,False,1900-01-01 15:23:44.620,655.0,596.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,1.03
0.0,False,False,False,False,1900-01-01 15:23:44.640,654.0,596.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,1.05
0.0,False,False,False,False,1900-01-01 15:23:44.650,655.0,595.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,1.06
0.0,False,False,False,False,1900-01-01 15:23:44.670,649.0,607.0,-1.0,-117.41004180908203,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,1.08
0.0,False,False,False,False,1900-01-01 15:23:44.690,-1.0,-1.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,False,False,True,False,False,False,False,2,1.1
0.0,False,False,False,False,1900-01-01 15:23:44.700,-1.0,-1.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,False,False,True,False,False,False,False,2,1.11
