speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed
2.0,False,True,False,False,1900-01-01 15:05:44.950,868.0,356.0,2.0,-117.29265594482422,-10.360231399536133,167.44036865234375,True,False,False,False,False,False,False,0,0.0
3.0,False,True,False,False,1900-01-01 15:05:44.970,870.0,347.0,2.0,-117.27880096435547,-10.360235214233398,167.44036865234375,True,False,False,False,False,False,False,0,0.02
3.0,False,True,False,False,1900-01-01 15:05:44.990,871.0,344.0,2.0,-117.26422882080078,-10.360225677490234,167.4403533935547,True,False,False,False,False,False,False,0,0.04
3.0,False,True,False,False,1900-01-01 15:05:45.000,873.0,343.0,2.0,-117.24899291992188,-10.360198020935059,167.44033813476562,True,False,False,False,False,False,False,0,0.05
3.0,False,True,False,False,1900-01-01 15:05:45.020,871.0,346.0,2.0,-117.23292541503906,-10.360162734985352,167.44033813476562,True,False,False,False,False,False,False,0,0.07
3.0,False,True,False,False,1900-01-01 15:05:45.040,874.0,345.0,2.0,-117.2158203125,-10.360147476196289,167.44033813476562,True,False,False,False,False,False,False,0,0.09
3.0,False,True,False,False,1900-01-01 15:05:45.050,873.0,346.0,2.0,-117.19779968261719,-10.36014175415039,167.44033813476562,True,False,False,False,False,False,False,0,0.1
4.0,False,True,False,False,1900-01-01 15:05:45.070,873.0,346.0,2.0,-117.17900085449219,-10.36013412475586,167.44036865234375,True,False,False,False,False,False,False,0,0.12
4.0,False,True,False,False,1900-01-01 15:05:45.090,874.0,348.0,2.0,-117.1595230102539,-10.36012077331543,167.44036865234375,True,False,False,False,False,False,False,0,0.14
4.0,False,True,False,False,1900-01-01 15:05:45.100,873.0,348.0,2.0,-117.13921356201172,-10.360109329223633,167.4403839111328,True,False,False,False,False,False,False,0,0.15
4.0,False,True,False,False,1900-01-01 15:05:45.120,873.0,349.0,2.0,-117.11788177490234,-10.360108375549316,167.44039916992188,True,False,False,False,False,False,False,0,0.17
0.0,False,False,False,False,1900-01-01 15:05:46.520,864.0,359.0,-1.0,-116.65611267089844,-10.359452247619629,167.4406280517578,True,False,False,False,False,False,False,0,1.57
0.0,False,False,False,False,1900-01-01 15:05:46.540,863.0,364.0,-1.0,-116.65607452392578,-10.359455108642578,167.4406280517578,True,False,False,False,False,False,False,0,1.59
0.0,False,False,False,False,1900-01-01 15:05:46.550,863.0,361.0,-1.0,-116.65603637695312,-10.359464645385742,167.44064331054688,True,False,False,False,False,False,False,0,1.6
0.0,False,False,False,False,1900-01-01 15:05:46.570,862.0,358.0,-1.0,-116.656005859375,-10.359477996826172,167.4406280517578,True,False,False,False,False,False,False,0,1.62
0.0,False,False,False,False,1900-01-01 15:05:46.590,-1.0,-1.0,-1.0,-116.65597534179688,-10.359496116638184,167.4406280517578,True,False,False,False,False,False,False,0,1.64
0.0,False,False,False,False,1900-01-01 15:05:46.600,862.0,360.0,-1.0,-116.65594482421875,-10.359519004821777,167.4406280517578,True,False,False,False,False,False,False,0,1.65
0.0,False,False,False,False,1900-01-01 15:05:46.620,861.0,357.0,-1.0,-116.65592193603516,-10.359542846679688,167.4406280517578,True,False,False,False,False,False,False,0,1.67
0.0,False,False,False,False,1900-01-01 15:05:46.640,861.0,360.0,-1.0,-116.65589904785156,-10.359567642211914,167.4406280517578,True,False,False,False,False,False,False,0,1.69
0.0,False,False,False,False,1900-01-01 15:05:46.650,861.0,359.0,-1.0,-116.6558837890625,-10.35959243774414,167.4406280517578,True,False,False,False,False,False,False,0,1.7
0.0,False,False,False,False,1900-01-01 15:05:46.670,862.0,356.0,-1.0,-116.65586853027344,-10.359617233276367,167.4406280517578,True,False,False,False,False,False,False,0,1.72
0.0,False,False,False,False,1900-01-01 15:05:46.690,868.0,355.0,-1.0,-116.6558609008789,-10.359641075134277,167.4406280517578,True,False,False,False,False,False,False,0,1.74
0.0,False,False,False,False,1900-01-01 15:05:46.700,869.0,354.0,-1.0,-116.6558609008789,-10.359663009643555,167.4406280517578,True,False,False,False,False,False,False,0,1.75
0.0,False,False,False,False,1900-01-01 15:05:46.720,-1.0,-1.0,-1.0,-116.6558609008789,-10.359682083129883,167.4406280517578,True,False,False,False,False,False,False,0,1.77
0.0,False,False,False,False,1900-01-01 15:05:46.740,868.0,353.0,-1.0,-116.6558609008789,-10.359696388244629,167.4406280517578,True,False,False,False,False,False,False,0,1.79
0.0,False,False,False,False,1900-01-01 15:05:46.750,867.0,353.0,-1.0,-116.65586853027344,-10.359708786010742,167.4406280517578,True,False,False,False,False,False,False,0,1.8
0.0,False,False,False,False,1900-01-01 15:05:46.770,-1.0,-1.0,-1.0,-116.65586853027344,-10.359718322753906,167.44061279296875,True,False,False,False,False,False,False,0,1.82
0.0,False,False,False,False,1900-01-01 15:05:46.790,-1.0,-1.0,-1.0,-116.6558837890625,-10.359724998474121,167.4406280517578,True,False,False,False,False,False,False,0,1.84
0.0,False,False,False,False,1900-01-01 15:05:46.800,868.0,351.0,-1.0,-116.65589904785156,-10.35972785949707,167.4406280517578,True,False,False,False,False,False,False,0,1.85
0.0,False,False,False,False,1900-01-01 15:05:46.820,-1.0,-1.0,-1.0,-116.65591430664062,-10.35972785949707,167.44061279296875,True,False,False,False,False,False,False,0,1.87
0.0,False,False,False,False,1900-01-01 15:05:46.840,868.0,349.0,-1.0,-116.65592193603516,-10.359724044799805,167.4406280517578,True,False,False,False,False,False,False,0,1.89
0.0,False,False,False,False,1900-01-01 15:05:46.850,868.0,350.0,-1.0,-116.65593719482422,-10.359718322753906,167.4406280517578,True,False,False,False,False,False,False,0,1.9
0.0,False,False,False,False,1900-01-01 15:05:46.870,866.0,352.0,-1.0,-116.65594482421875,-10.359711647033691,167.4406280517578,True,False,False,False,False,False,False,0,1.92
0.0,False,False,False,False,1900-01-01 15:05:46.890,867.0,349.0,-1.0,-116.65596771240234,-10.359703063964844,167.44064331054688,True,False,False,False,False,False,False,0,1.94
0.0,False,False,False,False,1900-01-01 15:05:46.900,867.0,348.0,-1.0,-116.65597534179688,-10.359694480895996,167.4406280517578,True,False,False,False,False,False,False,0,1.95
0.0,False,False,False,False,1900-01-01 15:05:46.920,866.0,348.0,-1.0,-116.65597534179688,-10.359684944152832,167.4406280517578,True,False,False,False,False,False,False,0,1.97
0.0,False,False,False,False,1900-01-01 15:05:46.940,-1.0,-1.0,-1.0,-116.6559829711914,-10.359674453735352,167.4406280517578,False,False,True,False,False,False,False,2,1.99
0.0,False,False,False,False,1900-01-01 15:05:46.950,-1.0,-1.0,-1.0,-116.65597534179688,-10.359664916992188,167.44061279296875,False,False,True,False,False,False,False,2,2.0
0.0,False,False,False,False,1900-01-01 15:05:46.970,864.0,348.0,-1.0,-116.6559829711914,-10.359655380249023,167.4406280517578,False,False,False,True,False,False,False,3,2.02
0.0,False,False,False,False,1900-01-01 15:05:46.990,-1.0,-1.0,-1.0,-116.65599060058594,-10.359646797180176,167.44064331054688,False,False,True,False,False,False,False,2,2.04
0.0,False,False,False,False,1900-01-01 15:05:47.000,865.0,350.0,-1.0,-116.6559829711914,-10.359639167785645,167.4406280517578,False,False,False,True,False,False,False,3,2.05
0.0,False,False,False,False,1900-01-01 15:05:47.020,-1.0,-1.0,-1.0,-116.6559829711914,-10.359633445739746,167.4406280517578,False,False,True,False,False,False,False,2,2.07
0.0,False,False,False,False,1900-01-01 15:05:47.040,863.0,350.0,-1.0,-116.65597534179688,-10.359627723693848,167.4406280517578,True,False,False,False,False,False,False,0,2.09
0.0,False,False,False,False,1900-01-01 15:05:47.050,863.0,352.0,-1.0,-116.6559829711914,-10.359623908996582,167.4406280517578,True,False,False,False,False,False,False,0,2.1
0.0,False,False,False,False,1900-01-01 15:05:47.070,862.0,353.0,-1.0,-116.6559829711914,-10.359620094299316,167.44061279296875,True,False,False,False,False,False,False,0,2.12
0.0,False,False,False,False,1900-01-01 15:05:47.090,857.0,352.0,-1.0,-116.6559829711914,-10.359619140625,167.44064331054688,True,False,False,False,False,False,False,0,2.14
0.0,False,False,False,False,1900-01-01 15:05:47.100,-1.0,-1.0,-1.0,-116.6559829711914,-10.359619140625,167.4406280517578,False,False,True,False,False,False,False,2,2.15
0.0,False,False,False,False,1900-01-01 15:05:47.120,-1.0,-1.0,-1.0,-116.65599060058594,-10.359620094299316,167.4406280517578,False,False,True,False,False,False,False,2,2.17
0.0,False,False,False,False,1900-01-01 15:05:47.140,-1.0,-1.0,-1.0,-116.6559829711914,-10.359621047973633,167.4406280517578,False,False,True,False,False,False,False,2,2.19
0.0,False,False,False,False,1900-01-01 15:05:47.150,1527.0,567.0,-1.0,-116.6559829711914,-10.359622955322266,167.4406280517578,False,False,False,True,False,False,False,3,2.2
0.0,False,False,False,False,1900-01-01 15:05:47.170,-1.0,-1.0,-1.0,-116.6559829711914,-10.359625816345215,167.44064331054688,False,False,True,False,False,False,False,2,2.22
0.0,False,False,False,False,1900-01-01 15:05:47.190,-1.0,-1.0,-1.0,-116.65599060058594,-10.359628677368164,167.4406280517578,False,False,True,False,False,False,False,2,2.24
0.0,False,False,False,False,1900-01-01 15:05:47.200,1122.0,486.0,-1.0,-116.6559829711914,-10.359633445739746,167.4406280517578,False,True,False,False,False,False,False,1,2.25
