speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed,fixationSize
0.0,False,False,False,False,1900-01-01 16:13:34.720,,,2.0,-116.69400024414062,-10.359650611877441,167.44129943847656,False,False,True,False,False,False,False,2,0.0,1
0.0,False,False,False,False,1900-01-01 16:13:34.740,,,2.0,-116.69400024414062,-10.359651565551758,167.44129943847656,False,False,True,False,False,False,False,2,0.02,1
0.0,False,False,False,False,1900-01-01 16:13:34.760,1282.0,602.0,2.0,-116.69400024414062,-10.359651565551758,167.44129943847656,False,False,False,True,False,False,False,3,0.04,1
0.0,False,False,False,False,1900-01-01 16:13:34.770,1522.0,702.0,2.0,-116.69400024414062,-10.359651565551758,167.44129943847656,False,False,False,True,False,False,False,3,0.05,1
0.0,False,False,False,False,1900-01-01 16:13:34.790,1516.0,626.0,2.0,-116.69400024414062,-10.359651565551758,167.44129943847656,False,False,False,True,False,False,False,3,0.07,1
0.0,False,False,False,False,1900-01-01 16:13:34.810,1475.0,506.0,2.0,-116.69400024414062,-10.359651565551758,167.44129943847656,False,False,False,True,False,False,False,3,0.09,1
0.0,False,False,False,False,1900-01-01 16:13:34.820,1475.0,506.0,2.0,-116.69400024414062,-10.359651565551758,167.44129943847656,False,False,True,False,False,False,False,2,0.1,1
0.0,False,False,False,False,1900-01-01 16:13:34.840,1401.0,457.0,2.0,-116.69400024414062,-10.359651565551758,167.44129943847656,False,True,False,False,False,False,False,1,0.12,1
0.0,False,False,False,False,1900-01-01 16:13:34.860,1476.0,418.0,2.0,-116.69400024414062,-10.359651565551758,167.44129943847656,False,True,False,False,False,False,False,1,0.14,1
0.0,False,False,False,False,1900-01-01 16:13:34.870,1420.0,380.0,2.0,-116.69400024414062,-10.359651565551758,167.44129943847656,False,False,False,True,False,False,False,3,0.15,1
