speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward
0.0,False,False,False,False,1900-01-01 16:00:29.610,739.0,637.0,-1.0,-116.69056701660156,-10.359647750854492,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.630,739.0,637.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.640,739.0,637.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.660,739.0,638.0,-1.0,-116.69056701660156,-10.359648704528809,167.44046020507812,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.680,740.0,638.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.690,739.0,638.0,-1.0,-116.69056701660156,-10.359649658203125,167.44049072265625,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.710,,,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.730,740.0,639.0,-1.0,-116.69056701660156,-10.359648704528809,167.44046020507812,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.740,739.0,639.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.760,739.0,640.0,-1.0,-116.69056701660156,-10.359649658203125,167.44049072265625,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.780,737.0,640.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.790,737.0,639.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.810,736.0,639.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.830,735.0,638.0,-1.0,-116.6905746459961,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.840,736.0,637.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.860,736.0,636.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.880,738.0,636.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.890,738.0,636.0,-1.0,-116.69055938720703,-10.359648704528809,167.44046020507812,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.910,738.0,636.0,-1.0,-116.69056701660156,-10.359649658203125,167.44049072265625,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.930,739.0,635.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.940,739.0,635.0,-1.0,-116.69056701660156,-10.359648704528809,167.44046020507812,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.960,739.0,635.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.980,739.0,634.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:29.990,740.0,633.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.010,740.0,632.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.030,740.0,632.0,-1.0,-116.69055938720703,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.040,740.0,631.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.060,741.0,630.0,-1.0,-116.69056701660156,-10.359648704528809,167.44049072265625,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.080,739.0,630.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.090,739.0,629.0,-1.0,-116.69056701660156,-10.359648704528809,167.44046020507812,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.110,738.0,628.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.130,733.0,627.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.140,776.0,626.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.160,904.0,736.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.180,,,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,False,True,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.190,,,-1.0,-116.6905746459961,-10.359648704528809,167.4404754638672,False,False,True,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.210,,,-1.0,-116.69056701660156,-10.359648704528809,167.44046020507812,False,False,True,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.230,1160.0,693.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.240,1231.0,675.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.260,1487.0,536.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.280,1524.0,486.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,False,False,True,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.290,1535.0,474.0,-1.0,-116.69056701660156,-10.359648704528809,167.44046020507812,False,False,False,True,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.310,1492.0,438.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.330,1404.0,432.0,-1.0,-116.69056701660156,-10.359647750854492,167.4404754638672,False,False,False,True,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.340,1402.0,432.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,False,False,True,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.360,1340.0,407.0,-1.0,-116.69056701660156,-10.359647750854492,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.380,1298.0,410.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.390,1271.0,425.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.410,1240.0,415.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.430,1210.0,418.0,-1.0,-116.69055938720703,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.440,1193.0,425.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.460,1163.0,429.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.480,1145.0,429.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.490,1137.0,432.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.510,1118.0,435.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.530,1101.0,435.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.540,1096.0,440.0,-1.0,-116.69056701660156,-10.359647750854492,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.560,1083.0,449.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.580,1068.0,454.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.590,1065.0,455.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.610,1056.0,458.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.630,1047.0,463.0,-1.0,-116.69056701660156,-10.359647750854492,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.640,1039.0,466.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.660,1034.0,473.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.680,1029.0,479.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.690,1028.0,480.0,-1.0,-116.69056701660156,-10.359649658203125,167.44049072265625,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.710,1026.0,483.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.730,1021.0,488.0,-1.0,-116.69055938720703,-10.359647750854492,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.740,1020.0,489.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.760,1017.0,493.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.780,1015.0,497.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.790,1013.0,500.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.810,1013.0,505.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.830,1011.0,513.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.840,1008.0,519.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.860,1024.0,494.0,-1.0,-116.69056701660156,-10.359648704528809,167.44046020507812,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.880,1036.0,438.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.890,1037.0,434.0,-1.0,-116.69056701660156,-10.359647750854492,167.44046020507812,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.910,1034.0,436.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.930,1034.0,439.0,-1.0,-116.69055938720703,-10.359648704528809,167.44046020507812,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.940,1034.0,440.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.960,1034.0,452.0,-1.0,-116.69056701660156,-10.359647750854492,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.980,1035.0,453.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:30.990,1034.0,454.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.010,1031.0,457.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.030,1028.0,461.0,-1.0,-116.6905746459961,-10.359648704528809,167.44049072265625,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.040,1027.0,463.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.060,1024.0,467.0,-1.0,-116.69056701660156,-10.359647750854492,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.080,1022.0,472.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.090,1021.0,475.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.110,1018.0,479.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.130,1016.0,483.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.140,1015.0,485.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.160,1012.0,489.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.180,1009.0,492.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.190,1007.0,495.0,-1.0,-116.69056701660156,-10.359648704528809,167.44046020507812,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.210,1004.0,498.0,-1.0,-116.69056701660156,-10.359648704528809,167.44049072265625,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.230,1001.0,501.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.240,1000.0,503.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.260,976.0,512.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.280,892.0,521.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.290,877.0,521.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.310,871.0,526.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.330,869.0,527.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.340,868.0,529.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.360,866.0,529.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.380,864.0,531.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.390,863.0,532.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.410,864.0,533.0,-1.0,-116.69056701660156,-10.359647750854492,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.430,863.0,535.0,-1.0,-116.69056701660156,-10.359648704528809,167.44049072265625,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.440,862.0,535.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.460,862.0,536.0,-1.0,-116.69056701660156,-10.359647750854492,167.44046020507812,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.480,862.0,536.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.490,862.0,538.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.510,856.0,558.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.530,857.0,562.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.540,856.0,563.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.560,856.0,562.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.580,874.0,619.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.590,883.0,685.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,False,True,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.610,876.0,735.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.630,874.0,742.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.640,875.0,743.0,-1.0,-116.69056701660156,-10.359648704528809,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.660,883.0,739.0,-1.0,-116.69056701660156,-10.359649658203125,167.44046020507812,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.680,888.0,736.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.690,883.0,740.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.710,897.0,735.0,-1.0,-116.69056701660156,-10.359649658203125,167.44049072265625,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.730,899.0,735.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,True,False,False,False,False,False,False
0.0,False,False,False,False,1900-01-01 16:00:31.740,900.0,735.0,-1.0,-116.69056701660156,-10.359649658203125,167.4404754638672,True,False,False,False,False,False,False
