speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed,fixationSize
0.0,False,False,False,False,1900-01-01 14:02:12.000,788.0,481.0,2.0,-116.59568786621094,-10.359648704528809,167.4399871826172,True,False,False,False,False,False,False,0,0.0,1
0.0,False,False,False,False,1900-01-01 14:02:12.020,787.0,481.0,2.0,-116.59569549560547,-10.359648704528809,167.4399871826172,True,False,False,False,False,False,False,0,0.02,2
0.0,False,False,False,False,1900-01-01 14:02:12.040,809.0,474.0,2.0,-116.59569549560547,-10.359648704528809,167.4399871826172,True,False,False,False,False,False,False,0,0.04,3
0.0,False,False,False,False,1900-01-01 14:02:12.050,790.0,481.0,2.0,-116.59568786621094,-10.359648704528809,167.4399871826172,True,False,False,False,False,False,False,0,0.05,4
0.0,False,False,False,False,1900-01-01 14:02:12.070,775.0,488.0,2.0,-116.59569549560547,-10.359648704528809,167.4399871826172,True,False,False,False,False,False,False,0,0.07,5
0.0,False,False,False,False,1900-01-01 14:02:12.090,775.0,488.0,2.0,-116.59569549560547,-10.359648704528809,167.43997192382812,False,False,True,False,False,False,False,2,0.09,1
0.0,False,False,False,False,1900-01-01 14:02:12.100,810.0,473.0,2.0,-116.59569549560547,-10.359648704528809,167.4399871826172,False,False,False,True,False,False,False,3,0.1,1
0.0,False,False,False,False,1900-01-01 14:02:12.120,808.0,471.0,2.0,-116.59569549560547,-10.359648704528809,167.4399871826172,False,False,False,True,False,False,False,3,0.12,1
0.0,False,False,False,False,1900-01-01 14:02:12.140,809.0,471.0,2.0,-116.59568786621094,-10.359648704528809,167.4399871826172,False,False,False,True,False,False,False,3,0.14,1
0.0,False,False,False,False,1900-01-01 14:02:12.150,809.0,471.0,2.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,0.15,1
0.0,False,False,False,False,1900-01-01 14:02:12.170,809.0,471.0,2.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,0.17,1
0.0,False,False,False,False,1900-01-01 14:02:12.190,786.0,479.0,2.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,True,False,False,False,False,False,1,0.19,1
0.0,False,False,False,False,1900-01-01 14:02:12.200,560.0,720.0,2.0,-116.59568786621094,-10.359649658203125,167.4399871826172,False,True,False,False,False,False,False,1,0.2,1
0.0,False,False,False,False,1900-01-01 14:02:12.840,560.0,720.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,0.84,1
0.0,False,False,False,False,1900-01-01 14:02:12.870,560.0,720.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,0.87,1
0.0,False,False,False,False,1900-01-01 14:02:12.890,560.0,720.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,0.89,1
0.0,False,False,False,False,1900-01-01 14:02:12.900,699.0,1018.0,-1.0,-116.59568786621094,-10.359649658203125,167.4399871826172,False,False,False,True,False,False,False,3,0.9,1
0.0,False,False,False,False,1900-01-01 14:02:12.920,699.0,1018.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,0.92,1
0.0,False,False,False,False,1900-01-01 14:02:12.940,811.0,629.0,-1.0,-116.595703125,-10.359649658203125,167.4399871826172,False,True,False,False,False,False,False,1,0.94,1
0.0,False,False,False,False,1900-01-01 14:02:12.950,760.0,631.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,True,False,False,False,False,False,1,0.95,1
0.0,False,False,False,False,1900-01-01 14:02:12.970,740.0,545.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,False,True,False,False,False,3,0.97,1
0.0,False,False,False,False,1900-01-01 14:02:12.990,784.0,572.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,False,True,False,False,False,3,0.99,1
0.0,False,False,False,False,1900-01-01 14:02:13.000,771.0,570.0,-1.0,-116.59568786621094,-10.359649658203125,167.4399871826172,False,True,False,False,False,False,False,1,1.0,1
0.0,False,False,False,False,1900-01-01 14:02:13.020,771.0,570.0,-1.0,-116.59569549560547,-10.359649658203125,167.43997192382812,False,False,True,False,False,False,False,2,1.02,1
0.0,False,False,False,False,1900-01-01 14:02:13.040,772.0,548.0,-1.0,-116.595703125,-10.359649658203125,167.4399871826172,False,False,False,True,False,False,False,3,1.04,1
0.0,False,False,False,False,1900-01-01 14:02:13.050,772.0,548.0,-1.0,-116.595703125,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,1.05,1
0.0,False,False,False,False,1900-01-01 14:02:13.070,772.0,548.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,1.07,1
0.0,False,False,False,False,1900-01-01 14:02:13.090,772.0,548.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,1.09,1
0.0,False,False,False,False,1900-01-01 14:02:13.100,778.0,500.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,False,True,False,False,False,3,1.1,1
0.0,False,False,False,False,1900-01-01 14:02:13.120,778.0,500.0,-1.0,-116.595703125,-10.359649658203125,167.44000244140625,False,False,True,False,False,False,False,2,1.12,1
0.0,False,False,False,False,1900-01-01 14:02:13.140,784.0,496.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,False,True,False,False,False,3,1.14,1
0.0,False,False,False,False,1900-01-01 14:02:13.150,784.0,492.0,-1.0,-116.59568786621094,-10.359649658203125,167.43997192382812,False,False,False,True,False,False,False,3,1.15,1
0.0,False,False,False,False,1900-01-01 14:02:13.170,784.0,492.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,1.17,1
0.0,False,False,False,False,1900-01-01 14:02:13.190,784.0,492.0,-1.0,-116.59569549560547,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,1.19,1
0.0,False,False,False,False,1900-01-01 14:02:13.200,784.0,492.0,-1.0,-116.595703125,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,1.2,1
0.0,False,False,False,False,1900-01-01 14:02:13.240,784.0,492.0,-1.0,-116.595703125,-10.359649658203125,167.4399871826172,False,False,True,False,False,False,False,2,1.24,1
0.0,False,False,False,False,1900-01-01 14:02:13.250,784.0,492.0,-1.0,-116.59569549560547,-10.359648704528809,167.4399871826172,False,False,True,False,False,False,False,2,1.25,1
