speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed,fixationSize
0.0,False,False,False,False,1900-01-01 16:40:19.660,948.0,524.0,-1.0,-117.4100341796875,-10.359654426574707,167.4404296875,True,False,False,False,False,False,False,0,0.0,1
0.0,False,False,False,False,1900-01-01 16:40:19.710,961.0,513.0,-1.0,-117.4100341796875,-10.359649658203125,167.4404296875,False,True,False,False,False,False,False,1,0.05,1
0.0,False,False,False,False,1900-01-01 16:40:19.710,961.0,513.0,-1.0,-117.4100341796875,-10.359644889831543,167.44041442871094,False,True,False,False,False,False,False,1,0.05,1
0.0,False,False,False,False,1900-01-01 16:40:19.730,1025.0,389.0,-1.0,-117.4100341796875,-10.359631538391113,167.4404296875,False,True,False,False,False,False,False,1,0.07,1
0.0,False,False,False,False,1900-01-01 16:40:19.750,1032.0,355.0,-1.0,-117.4100341796875,-10.35963249206543,167.4404296875,True,False,False,False,False,False,False,0,0.09,2
0.0,False,False,False,False,1900-01-01 16:40:19.760,1032.0,349.0,-1.0,-117.4100341796875,-10.35963249206543,167.4404296875,True,False,False,False,False,False,False,0,0.1,3
0.0,False,False,False,False,1900-01-01 16:40:19.780,1035.0,345.0,-1.0,-117.4100341796875,-10.359634399414062,167.4404296875,True,False,False,False,False,False,False,0,0.12,4
0.0,False,False,False,False,1900-01-01 16:40:19.800,1035.0,350.0,-1.0,-117.4100341796875,-10.359634399414062,167.4404296875,True,False,False,False,False,False,False,0,0.14,5
0.0,False,False,False,False,1900-01-01 16:40:19.810,1035.0,350.0,-1.0,-117.4100341796875,-10.359636306762695,167.4404296875,True,False,False,False,False,False,False,0,0.15,6
0.0,False,False,False,False,1900-01-01 16:40:19.830,1035.0,351.0,-1.0,-117.4100341796875,-10.359637260437012,167.4404296875,True,False,False,False,False,False,False,0,0.17,7
0.0,False,False,False,False,1900-01-01 16:40:19.850,1036.0,354.0,-1.0,-117.4100341796875,-10.359641075134277,167.4404296875,True,False,False,False,False,False,False,0,0.19,8
0.0,False,False,False,False,1900-01-01 16:40:19.870,1036.0,355.0,-1.0,-117.4100341796875,-10.35964298248291,167.4404296875,True,False,False,False,False,False,False,0,0.21,9
0.0,False,False,False,False,1900-01-01 16:40:19.880,1036.0,356.0,-1.0,-117.4100341796875,-10.359644889831543,167.4404296875,True,False,False,False,False,False,False,0,0.22,10
0.0,False,False,False,False,1900-01-01 16:40:19.900,1034.0,355.0,-1.0,-117.41004180908203,-10.35964584350586,167.4404296875,True,False,False,False,False,False,False,0,0.24,11
0.0,False,False,False,False,1900-01-01 16:40:19.910,1034.0,354.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.25,12
0.0,False,False,False,False,1900-01-01 16:40:19.930,1034.0,353.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.27,13
0.0,False,False,False,False,1900-01-01 16:40:19.950,1035.0,352.0,-1.0,-117.4100341796875,-10.359650611877441,167.4404296875,True,False,False,False,False,False,False,0,0.29,14
0.0,False,False,False,False,1900-01-01 16:40:19.960,1036.0,351.0,-1.0,-117.4100341796875,-10.359651565551758,167.4404296875,True,False,False,False,False,False,False,0,0.3,15
0.0,False,False,False,False,1900-01-01 16:40:19.980,1021.0,411.0,-1.0,-117.4100341796875,-10.359651565551758,167.4404296875,False,True,False,False,False,False,False,1,0.32,1
0.0,False,False,False,False,1900-01-01 16:40:20.000,1021.0,411.0,-1.0,-117.4100341796875,-10.359651565551758,167.4404296875,False,False,True,False,False,False,False,2,0.34,1
0.0,False,False,False,False,1900-01-01 16:40:20.010,1019.0,473.0,-1.0,-117.41002655029297,-10.359652519226074,167.4404296875,False,False,False,True,False,False,False,3,0.35,1
0.0,False,False,False,False,1900-01-01 16:40:20.030,1023.0,441.0,-1.0,-117.4100341796875,-10.359652519226074,167.4404296875,False,False,False,True,False,False,False,3,0.37,1
0.0,False,False,False,False,1900-01-01 16:40:20.050,1031.0,397.0,-1.0,-117.4100341796875,-10.35965347290039,167.4404296875,True,False,False,False,False,False,False,0,0.39,2
0.0,False,False,False,False,1900-01-01 16:40:20.070,1047.0,362.0,-1.0,-117.4100341796875,-10.35965347290039,167.4404296875,True,False,False,False,False,False,False,0,0.41,3
0.0,False,False,False,False,1900-01-01 16:40:20.080,1060.0,344.0,-1.0,-117.4100341796875,-10.359652519226074,167.4404296875,True,False,False,False,False,False,False,0,0.42,4
0.0,False,False,False,False,1900-01-01 16:40:20.100,1041.0,356.0,-1.0,-117.4100341796875,-10.359651565551758,167.4404296875,True,False,False,False,False,False,False,0,0.44,5
0.0,False,False,False,False,1900-01-01 16:40:20.110,1050.0,354.0,-1.0,-117.41004180908203,-10.359651565551758,167.4404296875,True,False,False,False,False,False,False,0,0.45,6
0.0,False,False,False,False,1900-01-01 16:40:20.130,1068.0,333.0,-1.0,-117.41004180908203,-10.359651565551758,167.4404296875,True,False,False,False,False,False,False,0,0.47,7
0.0,False,False,False,False,1900-01-01 16:40:20.150,1051.0,346.0,-1.0,-117.4100341796875,-10.359650611877441,167.4404296875,True,False,False,False,False,False,False,0,0.49,8
0.0,False,False,False,False,1900-01-01 16:40:20.160,1042.0,358.0,-1.0,-117.4100341796875,-10.359649658203125,167.4404296875,True,False,False,False,False,False,False,0,0.5,9
0.0,False,False,False,False,1900-01-01 16:40:20.180,1051.0,346.0,-1.0,-117.4100341796875,-10.359649658203125,167.4404296875,True,False,False,False,False,False,False,0,0.52,10
0.0,False,False,False,False,1900-01-01 16:40:20.200,1045.0,354.0,-1.0,-117.4100341796875,-10.359649658203125,167.4404296875,True,False,False,False,False,False,False,0,0.54,11
0.0,False,False,False,False,1900-01-01 16:40:20.210,1043.0,356.0,-1.0,-117.41004180908203,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.55,12
0.0,False,False,False,False,1900-01-01 16:40:20.230,1040.0,360.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.57,13
0.0,False,False,False,False,1900-01-01 16:40:20.250,1039.0,362.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.59,14
0.0,False,False,False,False,1900-01-01 16:40:20.260,1038.0,362.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.6,15
0.0,False,False,False,False,1900-01-01 16:40:20.280,1036.0,364.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.62,16
0.0,False,False,False,False,1900-01-01 16:40:20.300,1034.0,365.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.64,17
0.0,False,False,False,False,1900-01-01 16:40:20.320,1033.0,367.0,-1.0,-117.41004180908203,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.66,18
0.0,False,False,False,False,1900-01-01 16:40:20.330,1033.0,368.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.67,19
0.0,False,False,False,False,1900-01-01 16:40:20.350,1030.0,371.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.69,20
0.0,False,False,False,False,1900-01-01 16:40:20.360,1029.0,372.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.7,21
0.0,False,False,False,False,1900-01-01 16:40:20.380,1028.0,373.0,-1.0,-117.4100341796875,-10.359648704528809,167.4404296875,True,False,False,False,False,False,False,0,0.72,22
0.0,False,False,False,False,1900-01-01 16:40:20.400,1029.0,371.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.74,23
0.0,False,False,False,False,1900-01-01 16:40:20.420,1028.0,370.0,-1.0,-117.4100341796875,-10.359647750854492,167.4404296875,True,False,False,False,False,False,False,0,0.76,24
