speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed,fixationSize
0.0,False,False,False,False,1900-01-01 14:44:11.470,1201.0,574.0,2.0,-114.21771240234375,-10.359542846679688,167.44168090820312,True,False,False,False,False,False,False,0,0.0,1
0.0,False,False,False,False,1900-01-01 14:44:11.480,1197.0,580.0,2.0,-114.22122192382812,-10.359256744384766,167.44168090820312,True,False,False,False,False,False,False,0,0.01,2
1.0,False,False,False,False,1900-01-01 14:44:11.500,1194.0,585.0,2.0,-114.22567749023438,-10.358972549438477,167.44168090820312,True,False,False,False,False,False,False,0,0.03,3
1.0,False,False,False,False,1900-01-01 14:44:11.520,1193.0,588.0,2.0,-114.23101806640625,-10.3587064743042,167.44168090820312,True,False,False,False,False,False,False,0,0.05,4
1.0,False,False,False,False,1900-01-01 14:44:11.530,1193.0,588.0,2.0,-114.23683166503906,-10.358521461486816,167.44168090820312,True,False,False,False,False,False,False,0,0.06,5
1.0,False,False,False,False,1900-01-01 14:44:11.550,1192.0,588.0,2.0,-114.24375915527344,-10.35836410522461,167.44168090820312,True,False,False,False,False,False,False,0,0.08,6
1.0,False,False,False,False,1900-01-01 14:44:11.570,1194.0,589.0,2.0,-114.25105285644531,-10.358280181884766,167.44168090820312,True,False,False,False,False,False,False,0,0.1,7
1.0,False,False,False,False,1900-01-01 14:44:11.580,1194.0,589.0,2.0,-114.25877380371094,-10.35826301574707,167.44168090820312,True,False,False,False,False,False,False,0,0.11,8
2.0,False,False,False,False,1900-01-01 14:44:11.600,1195.0,590.0,2.0,-114.26688385009766,-10.358304023742676,167.44168090820312,True,False,False,False,False,False,False,0,0.13,9
2.0,False,False,False,False,1900-01-01 14:44:11.620,1195.0,589.0,2.0,-114.27533721923828,-10.3583984375,167.44168090820312,True,False,False,False,False,False,False,0,0.15,10
2.0,False,False,False,False,1900-01-01 14:44:11.630,1195.0,589.0,2.0,-114.28400421142578,-10.358550071716309,167.44168090820312,True,False,False,False,False,False,False,0,0.16,11
2.0,False,False,False,False,1900-01-01 14:44:12.040,895.0,468.0,-1.0,-114.48947143554688,-10.35934066772461,167.44168090820312,False,True,False,False,False,False,False,1,0.57,1
2.0,False,False,False,False,1900-01-01 14:44:12.050,868.0,460.0,-1.0,-114.4977798461914,-10.359315872192383,167.44168090820312,False,False,False,True,False,False,False,3,0.58,1
2.0,False,False,False,False,1900-01-01 14:44:12.070,862.0,450.0,-1.0,-114.50604248046875,-10.359306335449219,167.44168090820312,False,False,False,True,False,False,False,3,0.6,1
2.0,False,False,False,False,1900-01-01 14:44:12.090,903.0,444.0,-1.0,-114.51428985595703,-10.359310150146484,167.44168090820312,False,True,False,False,False,False,False,1,0.62,1
2.0,False,False,False,False,1900-01-01 14:44:12.100,1401.0,692.0,-1.0,-114.52253723144531,-10.359326362609863,167.44168090820312,False,True,False,False,False,False,False,1,0.63,1
2.0,False,False,False,False,1900-01-01 14:44:12.120,1401.0,692.0,-1.0,-114.53079223632812,-10.359353065490723,167.44168090820312,False,False,True,False,False,False,False,2,0.65,1
2.0,False,False,False,False,1900-01-01 14:44:12.140,1401.0,692.0,-1.0,-114.53904724121094,-10.359391212463379,167.44168090820312,False,False,True,False,False,False,False,2,0.67,1
2.0,False,False,False,False,1900-01-01 14:44:12.150,1401.0,692.0,-1.0,-114.54730224609375,-10.359435081481934,167.44168090820312,False,False,True,False,False,False,False,2,0.68,1
2.0,False,False,False,False,1900-01-01 14:44:12.170,1401.0,692.0,-1.0,-114.55557250976562,-10.35948371887207,167.44168090820312,False,False,True,False,False,False,False,2,0.7,1
2.0,False,False,False,False,1900-01-01 14:44:12.190,1401.0,692.0,-1.0,-114.56382751464844,-10.359532356262207,167.44168090820312,False,False,True,False,False,False,False,2,0.72,1
2.0,False,False,False,False,1900-01-01 14:44:12.200,1401.0,692.0,-1.0,-114.57215118408203,-10.35958194732666,167.44168090820312,False,False,True,False,False,False,False,2,0.73,1
2.0,False,False,False,False,1900-01-01 14:44:12.220,1401.0,692.0,-1.0,-114.58039855957031,-10.359630584716797,167.44168090820312,False,False,True,False,False,False,False,2,0.75,1
2.0,False,False,False,False,1900-01-01 14:44:12.240,1401.0,692.0,-1.0,-114.58865356445312,-10.359674453735352,167.44168090820312,False,False,True,False,False,False,False,2,0.77,1
2.0,False,False,False,False,1900-01-01 14:44:12.250,1401.0,692.0,-1.0,-114.59689331054688,-10.359711647033691,167.44168090820312,False,False,True,False,False,False,False,2,0.78,1
2.0,False,False,False,False,1900-01-01 14:44:12.270,1401.0,692.0,-1.0,-114.60513305664062,-10.359743118286133,167.44168090820312,False,False,True,False,False,False,False,2,0.8,1
2.0,False,False,False,False,1900-01-01 14:44:12.290,1280.0,766.0,-1.0,-114.61335754394531,-10.35976791381836,167.44168090820312,False,False,False,True,False,False,False,3,0.82,1
2.0,False,False,False,False,1900-01-01 14:44:12.300,1280.0,766.0,-1.0,-114.62158203125,-10.359785079956055,167.44168090820312,False,False,True,False,False,False,False,2,0.83,1
2.0,False,False,False,False,1900-01-01 14:44:12.320,935.0,610.0,-1.0,-114.62979888916016,-10.359796524047852,167.44168090820312,False,True,False,False,False,False,False,1,0.85,1
2.0,False,False,False,False,1900-01-01 14:44:12.340,899.0,534.0,-1.0,-114.63802337646484,-10.359804153442383,167.44168090820312,False,True,False,False,False,False,False,1,0.87,1
2.0,False,False,False,False,1900-01-01 14:44:12.350,900.0,511.0,-1.0,-114.64622497558594,-10.35980224609375,167.44168090820312,False,True,False,False,False,False,False,1,0.88,1
2.0,False,False,False,False,1900-01-01 14:44:12.370,900.0,511.0,-1.0,-114.65443420410156,-10.359796524047852,167.44168090820312,False,False,True,False,False,False,False,2,0.9,1
2.0,False,False,False,False,1900-01-01 14:44:12.390,897.0,468.0,-1.0,-114.66260528564453,-10.359785079956055,167.44168090820312,True,False,False,False,False,False,False,0,0.92,2
2.0,False,False,False,False,1900-01-01 14:44:12.400,894.0,459.0,-1.0,-114.67076873779297,-10.359770774841309,167.44168090820312,True,False,False,False,False,False,False,0,0.93,3
2.0,False,False,False,False,1900-01-01 14:44:12.420,892.0,455.0,-1.0,-114.67892456054688,-10.359752655029297,167.44168090820312,True,False,False,False,False,False,False,0,0.95,4
2.0,False,False,False,False,1900-01-01 14:44:12.440,892.0,454.0,-1.0,-114.68708038330078,-10.359733581542969,167.44168090820312,True,False,False,False,False,False,False,0,0.97,5
2.0,False,False,False,False,1900-01-01 14:44:12.450,892.0,455.0,-1.0,-114.69526672363281,-10.359713554382324,167.44168090820312,True,False,False,False,False,False,False,0,0.98,6
2.0,False,False,False,False,1900-01-01 14:44:12.470,890.0,446.0,-1.0,-114.70338439941406,-10.359691619873047,167.44168090820312,True,False,False,False,False,False,False,0,1.0,7
2.0,False,False,False,False,1900-01-01 14:44:12.490,889.0,449.0,-1.0,-114.71148681640625,-10.359671592712402,167.44168090820312,True,False,False,False,False,False,False,0,1.02,8
2.0,False,False,False,False,1900-01-01 14:44:12.500,890.0,448.0,-1.0,-114.71958923339844,-10.359652519226074,167.44168090820312,True,False,False,False,False,False,False,0,1.03,9
2.0,False,False,False,False,1900-01-01 14:44:12.520,891.0,447.0,-1.0,-114.72767639160156,-10.359634399414062,167.44168090820312,True,False,False,False,False,False,False,0,1.05,10
2.0,False,False,False,False,1900-01-01 14:44:12.540,892.0,450.0,-1.0,-114.73574829101562,-10.359620094299316,167.44168090820312,True,False,False,False,False,False,False,0,1.07,11
2.0,False,False,False,False,1900-01-01 14:44:12.550,893.0,450.0,-1.0,-114.74383544921875,-10.35960865020752,167.44168090820312,True,False,False,False,False,False,False,0,1.08,12
2.0,False,False,False,False,1900-01-01 14:44:12.570,894.0,449.0,-1.0,-114.75189208984375,-10.359599113464355,167.44168090820312,True,False,False,False,False,False,False,0,1.1,13
2.0,False,False,False,False,1900-01-01 14:44:12.590,895.0,451.0,-1.0,-114.75994873046875,-10.35959243774414,167.44168090820312,True,False,False,False,False,False,False,0,1.12,14
2.0,False,False,False,False,1900-01-01 14:44:12.600,894.0,451.0,-1.0,-114.76797485351562,-10.359587669372559,167.44168090820312,True,False,False,False,False,False,False,0,1.13,15
2.0,False,False,False,False,1900-01-01 14:44:12.620,891.0,450.0,-1.0,-114.77600860595703,-10.359586715698242,167.44168090820312,True,False,False,False,False,False,False,0,1.15,16
2.0,False,False,False,False,1900-01-01 14:44:12.640,891.0,436.0,-1.0,-114.78406524658203,-10.359588623046875,167.44168090820312,False,True,False,False,False,False,False,1,1.17,1
2.0,False,False,False,False,1900-01-01 14:44:12.650,887.0,398.0,-1.0,-114.79207611083984,-10.35959243774414,167.44168090820312,True,False,False,False,False,False,False,0,1.18,2
2.0,False,False,False,False,1900-01-01 14:44:12.670,887.0,459.0,-1.0,-114.80014038085938,-10.359598159790039,167.44168090820312,True,False,False,False,False,False,False,0,1.2,3
2.0,False,False,False,False,1900-01-01 14:44:12.690,889.0,447.0,-1.0,-114.80815124511719,-10.359603881835938,167.44168090820312,True,False,False,False,False,False,False,0,1.22,4
2.0,False,False,False,False,1900-01-01 14:44:12.700,889.0,447.0,-1.0,-114.81614685058594,-10.359609603881836,167.44168090820312,True,False,False,False,False,False,False,0,1.23,5
2.0,False,False,False,False,1900-01-01 14:44:12.720,884.0,444.0,-1.0,-114.82412719726562,-10.359618186950684,167.44166564941406,True,False,False,False,False,False,False,0,1.25,6
2.0,False,False,False,False,1900-01-01 14:44:12.740,871.0,428.0,-1.0,-114.83211517333984,-10.359626770019531,167.44168090820312,True,False,False,False,False,False,False,0,1.27,7
2.0,False,False,False,False,1900-01-01 14:44:12.750,871.0,426.0,-1.0,-114.84007263183594,-10.359634399414062,167.44168090820312,True,False,False,False,False,False,False,0,1.28,8
2.0,False,False,False,False,1900-01-01 14:44:12.770,873.0,413.0,-1.0,-114.84803771972656,-10.359641075134277,167.44168090820312,True,False,False,False,False,False,False,0,1.3,9
2.0,False,False,False,False,1900-01-01 14:44:12.790,871.0,419.0,-1.0,-114.85599517822266,-10.359647750854492,167.44168090820312,True,False,False,False,False,False,False,0,1.32,10
2.0,False,False,False,False,1900-01-01 14:44:12.800,870.0,419.0,-1.0,-114.86393737792969,-10.35965347290039,167.44168090820312,True,False,False,False,False,False,False,0,1.33,11
2.0,False,False,False,False,1900-01-01 14:44:12.820,871.0,416.0,-1.0,-114.87187957763672,-10.359659194946289,167.44168090820312,True,False,False,False,False,False,False,0,1.35,12
2.0,False,False,False,False,1900-01-01 14:44:12.840,876.0,422.0,-1.0,-114.8798599243164,-10.359663963317871,167.44168090820312,True,False,False,False,False,False,False,0,1.37,13
